"id","oblast","importance","name","category","type","area.ha","desig.decision","operator","location"
37,"Львівська","місцеве","Федорівка","заказник","ландшафтний",1409,"1984*","ДП Радехівський лісгосп","Сокальський р-н, Сокальське л-во, кв. 72-88"
38,"Львівська","місцеве","Моршинський","заказник","ландшафтний",3084.6,"1984*","ДП Стрийський лісгосп","Стрийський р-н, Моршинське л-во, кв.7-48,50-69"
39,"Львівська","місцеве","Розлуч","заказник","ландшафтний",152,"1984*","ДП Турківський лісгосп","Турківський р-н, Розлуцьке л-во, кв.12,13"
40,"Львівська","місцеве","Верхобузький","заказник","ландшафтний",324,"Розпорядження голови Львівської облдержадміністрації від 22.12.1995 № 1123","Колтівська сільська рада","Золочівський р-н, с.Колтів"
41,"Львівська","місцеве","Климова дебра","заказник","ландшафтний",296,"Рішення Львівської обласної ради від 30.06.2009 р. № 933","ДП Жовківський лісгосп","Жовківський район, В’язівське лісництво, Кв. 61, 62, 69, 70;"
42,"Львівська","місцеве","Бориславський","заказник","ландшафтний",2049.3,"1984*","ДП Дрогобицький лісгосп","Дрогобицький р-н, Бориславське л-во, кв. 38-43, 45-50, 52-58, 60-64, 66, 68, 75-78, 80, 81, 83-89."
43,"Львівська","місцеве","Базиївка","заказник","ландшафтний",20,"Рішення Львівської обласної ради від 14.07.2011 р. № 207","Жидачівська міська рада","Жидачівський р-н, м. Жидачів"
44,"Львівська","місцеве","Макітра","заказник","ботанічний",15.5,"1984*","Гаївська сільрада","Бродівський р-н, с. Гаї"
45,"Львівська","місцеве","Кемпа","заказник","ботанічний",10,"1984*","Бродівська міськрада","Бродівський р-н, с. Лагодів"
46,"Львівська","місцеве","Надітичі","заказник","ботанічний",5.1,"1984*","Пісочнянська сільрада","Миколаївський р-н, с. Надітичі"
47,"Львівська","місцеве","Рацина","заказник","ботанічний",12,"Рішення Львівської обласної ради народних депутатів № 34 від 07.02.91 р.","Верхнєвисоцька сільрада","Турківський р-н, с. Верхнє Висоцьке, с. Матків"
48,"Львівська","місцеве","Чортова скеля","заказник","лісовий",353,"1984*","ДП Львівський лісгосп","м. Львів, Личаківський р-н, Винниківське л-во, кв. 6-10, 14-19"
49,"Львівська","місцеве","Гряда","заказник","лісовий",1149,"1984*","ДП Львівський лісгосп","Жовківський р-н, Брюховицьке л-во, кв.1-38"
50,"Львівська","місцеве","Любінський","заказник","лісовий",2078,"Створено 1984*. Зменшення площі затверджено рішенням Львівської обласної ради народних депутатів № 71 від 01.10.98 р.","ДП Львівський лісгосп","Городоцький та Пустомитівськийр-ни, Лапаївське л-во, кв. 52-92, 95-107"
51,"Львівська","місцеве","Винниківський","заказник","лісовий",848,"1984*","ДП Львівський лісгосп","Пустомитівськийр-ни, Винниківське л-во, кв. 49-71, 84-86"
52,"Львівська","місцеве","Львівський","заказник","лісовий",523,"1984*","ДП Львівський лісгосп","м. Львів, Личаківський р-н, Винниківське л-во, кв. 22, 28-30, 33-35, 38-44"
53,"Львівська","місцеве","Завадівський","заказник","лісовий",3561,"1984*","ДП Львівський лісгосп","Жовківський та Яворівський р-ни, Завадівське л-во, кв.1-66"
54,"Львівська","місцеве","Великий ліс","заказник","лісовий",1649,"1984*","ДП Радехівський лісгосп","Сокальський р-н, Радехівський р-н, Сокальське л-во, кв. 44-55, 57-71"
55,"Львівська","місцеве","Підкамінь","заказник","лісовий",60.5,"Рішення Львівської обласної ради народних депутатів №118 від 22.12.98 р.","ДП Бродівський лісгосп","Бродівський р-н, Підкамінське л-во, кв. 48, вид.1"
56,"Львівська","місцеве","Гаївський","заказник","лісовий",50.6,"Рішення Львівської обласної ради від 07.10.2008 р. № 693","Буське ДЛГП Галсільліс","Буський р-н, урочище Гаївське кв. 13"
57,"Львівська","місцеве","Добромильський","заказник","лісовий",90,"Рішення Львівської обласної ради від 22.09.2010 р. № 1329","ДП Старосамбірський лісгосп","Старосамбірський р-н, Добромильське л-во, кв. 5"
58,"Львівська","місцеве","Корналовичі","заказник","лісовий",88,"Рішення Львівської обласної ради від 11.10.2005 р. № 426","ДП Самбірський лісгосп","Самбірський р-н, Дублянськел-во, кв. 4, вид. 1"
59,"Львівська","місцеве","За гора","заказник","ентомологічний",0.5,"1984*","селянські спілки с. Стара Скварява та с. Мокротин","Жовківський р-н, с. Стара Скварява та Мокротин"
60,"Львівська","місцеве","Либохорівський","заказник","загальнозоологічний",2075,"1984*","ДП Боринський лісгосп","Турківський р-н, Либохорівське л-во, кв.15-29, 31-35;"
61,"Львівська","місцеве","Пукачів","заказник","загальнозоологічний",1649,"1984*","ДП Радехівський лісгосп","Радехівський р-н, Радехівське л-во, кв. 28-44,46-58"
62,"Львівська","місцеве","Чолгинський","заказник","орнітологічний",820,"Рішення сесії Львівської обласної ради народних депутатів № 126 від 11.02.97 р.","Новояричівське ДП Екотрансенерго","Яворівський район, с. Тернавиця"
63,"Львівська","місцеве","Янівські чаплі","заказник","орнітологічний",16,"Розпорядження голови Львівської обл-держадміністрації від 22.12.95 р. № 1123","Страдчівський навчально-виробничий лісокомбінат","Яворівський р-н, смт. Івано-Франкове, Страдчівський НВК, Страдчівське л-во, кв. 49 (1-6, 9)"
64,"Львівська","місцеве","Пониківський","заказник","гідрологічний",53.7,"Рішення Львівської обласної ради народних депутатів від 01.10.98 р. №71","Пониківська і Черницька сільради","Бродівський район, між с. Пониква і с. Черниця"
65,"Львівська","місцеве","Сосновий ліс","заповідне урочище",,11,"1984*","ДП Буський лісгосп","Буський р-н, Ожидівське л-во, кв. 26 (1)"
66,"Львівська","місцеве","Соколя","заповідне урочище",,53.9,"1984*","ДП Буський лісгосп","Буський р-н, Соколянське л-во, кв. 45 (3,5,9,10)"
67,"Львівська","місцеве","Сторонибаби","заповідне урочище",,30,"1984*","ДП Буський лісгосп","Буський р-н, Верблянське л-во, кв. 55 (1)"
68,"Львівська","місцеве","Тадані","заповідне урочище",,27,"1984*","ДП Буський лісгосп","Кам_янко-Бузький р-н, Таданівське л-во, кв. 27 (1)"
69,"Львівська","місцеве","Синичівське","заповідне урочище",,16,"1984*","ДП Бродівський лісгосп","Бродівський р-н, Заболотцівське л-во, кв. 69 (28)"
70,"Львівська","місцеве","Заболотцівське","заповідне урочище",,46.2,"1984*","ДП Бродівський лісгосп","Бродівський р-н, Заболотцівське л-во, кв. 94 (1,2,6)"
71,"Львівська","місцеве","Лагодівське","заповідне урочище",,6.2,"1984*","ДП Бродівський лісгосп","Бродівський р-н, Лагодівське л-во, кв. 73 (4)"
