"id","oblast","importance","name","category","type","area.ha","desig.decision","operator","location"
64,"Київська","місцеве","Степовий","заказник","ботанічний",10,"Рішення Київської облради від 20.11.2003р. №133-10-ХХІУ","Ташанська сільська рада","Ташанська сільська рада, Переяслав-Хмельницький район"
65,"Київська","місцеве","Бакумівський","заказник","ботанічний",33.4,"Рішення Київського облвиконкому №441 від 18.12.1984р.","ДП Бориспільське лісове господарство","Баришівська сільська рада, Баришівський район"
66,"Київська","місцеве","Дубина","заказник","ботанічний",4,"Рішення Київського облвиконкому №191 від 26.11.1991р.","Семенівська сільська рада","Семенівська сільська рада, Баришівський район"
67,"Київська","місцеве","Лобачівський ліс","заказник","ботанічний",82,"Рішення 16 сесії 21 скликання від 10.03.94р.","ДП Білоцерківське лісове господарство","Лобачівська сільська рада, Володарський район"
68,"Київська","місцеве","Тулинецькі Переліски","заказник","ботанічний",88,"Рішення обласної ради 6 сесії 23 скликання від 02.02.99р.","Тулинецька сільська рада","Тулинецька сільська рада, Миронівський район"
69,"Київська","місцеве","Маслівський","заказник","ботанічний",942.9,"Рішення тринадцятої сесії Київської обласної ради ХХІІІ скликання від 5.10.2000р. №232-13-ХХІІІ","ДП Ржищівське лісове господарство","Маслівська сільська рада, Миронівський район"
70,"Київська","місцеве","Городещено","заказник","ботанічний",9,"Рішення Київського облвиконкому №441 від 18.12.1984р.","ДП Поліське лісове господарство","Зеленополянська сільська рада, Поліський район"
71,"Київська","місцеве","Любимівський","заказник","ботанічний",23.2,"Рішення Київського облвиконкому №441 від 18.12.1984р.","ДП Димерське лісове господарство","Любимівська сільська рада, Вишгородський район"
72,"Київська","місцеве","Сухоліський","заказник","ботанічний",15.1,"Рішення Київської обласної ради від 17.06.10р. №739-32-V","ДП Білоцерківське лісове господарство","Рокитнянська селищна рада"
73,"Київська","місцеве","Сині дубки","заказник","ботанічний",30,"Рішення Київської обласної ради від 21.06.2012р. №365-19-VІ","Миронівська районна державна адміністрація","В адміністративних межах Миронівської міської ради та Яхнівської сільської ради Миронівського району Київської області"
74,"Київська","місцеве","Астрагал","заказник","ботанічний",14.6,"Рішення Київської обласної ради від 21.06.2012р. №365-19-VІ","Миронівська районна державна адміністрація","В адміністративних межах Миронівської міської ради Київської області"
75,"Київська","місцеве","Пірнівський","заказник","орнітологічний",5,"Рішення Київського облвиконкому №5 від 12.01.1987р.","Пірнівська сільська рада","Пірнівська сільська рада, Вишгородський район"
76,"Київська","місцеве","Урочище В’язове","заказник","орнітологічний",336,"Рішення Київського облвиконкому №215 від 17.10.1988р.","ДП Бориспільське лісове господарство","Процівська сільська рада, Бориспільський район"
77,"Київська","місцеве","Стадницький став","заказник","орнітологічний",71.6,"Рішення 16 сесії 21 скликання від 10.03.94р.","Стадницька сільська рада","Стадницька сільська рада, Тетіївський район"
78,"Київська","місцеве","Саварка","заказник","орнітологічний",89,"Рішення Київського облвиконкому №5 від 12.01.1987р.","ДП Богуславське лісове господарство","Ольшеницька сільська рада, Богуславський район"
79,"Київська","місцеве","Чапля","заказник","орнітологічний",1.3,"Рішення Київського облвиконкому №5 від 12.01.1987р.","ДП Іванківське лісове господарство","Шпилівська сільська рада, Іванківський район"
80,"Київська","місцеве","Чорний лелека","заказник","орнітологічний",3.2,"Рішення 16 сесії 21 скликання від 10.03.94р.","ДП Іванківське лісове господарство","Макарівська сільська рада, Іванківський район"
81,"Київська","місцеве","Стугна","заказник","лісовий",58.5,"Рішення Київської облради від 20.11.2003р. №133-10-ХХІУ","ДП Київське лісове господарство","Українська міська рада, Обухівський район"
82,"Київська","місцеве","Ворзельський","заказник","лісовий",84.0918,"Рішення Київської облради від 20.11.2003р. №133-10-ХХІУ","Бучанська лісогосподарська установа","Ворзельська селищна рада, Києво-Святошинський район"
83,"Київська","місцеве","Борові ділянки","заказник","лісовий",56,"Рішення 16 сесії 21 скликання від 10.03.94р.","ДП Тетерівське лісове господарство","Комарівська сільська рада, Бородянський район"
84,"Київська","місцеве","Борщівський","заказник","лісовий",35.8,"Рішення обласної ради від 01.04.03р. №89-07-XXIV","ДП Переяслав-Хмельницьке лісове господарство","Коржівська сільська рада, Баришівський район"
85,"Київська","місцеве","Бушівський","заказник","лісовий",148,"Рішення Київського облвиконкому від 12.01.987р. №5","ДП Богуславське лісове господарство","Бушівська сільська рада, Рокитнянський район"
86,"Київська","місцеве","Володарська дача","заказник","лісовий",213,"Рішення 16 сесії 21 скликання від 10.03.94р.","ДП Білоцерківське лісове господарство","Володарська селищна рада, Володарський район"
87,"Київська","місцеве","Михайлівська дача","заказник","лісовий",209,"Рішення 16 сесії 21 скликання від 10.03.94р.","ДП Білоцерківське лісове господарство","Логвинська сільська рада, Володарський район"
88,"Київська","місцеве","Улашівська дача","заказник","лісовий",133,"Рішення Київської обласної ради від 05.03.02р. №327-20-ХХІІІ","ДП Богуславське лісове господарство","Чернинська і Улашівська сільські ради, Таращанський район"
89,"Київська","місцеве","Пухівський","заказник","лісовий",13.9,"Рішення Київського облвиконкому від 28.02.1972р. №118","Державне спеціалізоване виробниче комплексне підприємство Чорнобильська Пуща","Адміністрація зони відчуження та безумовного (обов’язкового) відселення"
90,"Київська","місцеве","Пустоварівка","заказник","лісовий",198,"Рішення 16 сесії 21 скликання від 10.03.94р.","ДП Білоцерківське лісове господарство","Ленінська і Пустоварівська сільські ради, Сквирський район"
91,"Київська","місцеве","Уютне","заказник","лісовий",59,"Рішення 16 сесії 21 скликання від 10.03.94р.","ДП Білоцерківське лісове господарство","Шаліївська сільська рада, Сквирський район"
92,"Київська","місцеве","Гореницький","заказник","лісовий",221,"Рішення Київської обласної ради від 21.06.2012р. №365-19-VІ","ДП Київське лісове господарство","В адміністративних межах Дмитрівської та Гореницької селищних рад Київської області"
93,"Київська","місцеве","Димерський","заказник","гідрологічний",850,"Рішення Київського облвиконкому №441 від 18.12.1984р.","ДП Димерське лісове господарство","Ясногородська сільська рада, Вишгородський район"
94,"Київська","місцеве","Катюжанський","заказник","гідрологічний",291,"Рішення Київського облвиконкому №441 від 18.12.1984р.","ДП Димерське лісове господарство","Катюжанська сільська рада, Вишгородський район"
95,"Київська","місцеве","Велеківське болото","заказник","гідрологічний",773,"Рішення 16 сесії 21 скликання від 10.03.94р.","Державна резиденція Залісся","Семиполківська, Богданівська сільські ради та Броварська міська рада, Броварський район"
