"id","oblast","importance","name","category","type","area.ha","desig.decision","operator","location"
96,"Запорізька","місцеве","Степногірський","заказник","ботанічний",22.8,"Рішення Запорізької облради вівд 17.08.1999 №7","Степногорська селищна рада","Василівський р-н, біля с.м.т.Степногірська"
97,"Запорізька","місцеве","Балка Чапаївка","заказник","ботанічний",25,"Рішення Запорізького облвиконкому від 28.05.1980р. №253","Дніпровська сільська рада","Вільнянський р-н, на захід від с.Чапаївка"
98,"Запорізька","місцеве","Цілинна ділянка вздовж залізниці","заказник","ботанічний",25,"Рішення Запорізького облвиконкому від 28.05.1980р. №253","Залізнича станція Мелітополь, Придніпровської залізниці","Михайлівський р-н, між залізничими станціями Пришиб і Бурчак"
99,"Запорізька","місцеве","Балка Конькова","заказник","ботанічний",25,"Рішення Запорізького облвиконкому від 28.05.1980р. №253","Благовіщенська сільська рада","Куйбишевський р-н, околиця с.Благовіщенка"
100,"Запорізька","місцеве","Вишнева балка","заказник","ботанічний",25,"Рішення Запорізького облвиконкому від 28.05.1980р. №253","Карла Марксівська сільська рада","Бердянський р-н, околиця с.Карла Маркса"
101,"Запорізька","місцеве","Байраки","заказник","ботанічний",26,"Рішення Запорізького облвиконкому від 9.10.1990р. №281","Воздвижівська сільська рада","Гуляйпольський р-н, біля с.Прилуки між полями № 11 і № 9 полевої сівозміни № 1"
102,"Запорізька","місцеве","Урочище Старобогданівське","заказник","ботанічний",26,"Рішення Запорізького облвиконкому від 28.05.1980р. №253","Старобогданівська сільська рада","Михайлівський р-н, с.Старобогданівка, в бік м. Молочанськ"
103,"Запорізька","місцеве","Балка Вознесенівка","заказник","ботанічний",30,"Рішення Запорізького облвиконкому від 28.05.1980р. №253","Новогуполівська сільська рада","Вільнянський р-н, біля с.Осокорівка, південний схил балки"
104,"Запорізька","місцеве","Малиш","заказник","ботанічний",30,"Рішення Запорізької обласної ради від 27.11.1998р. №10","Андріївська селищна рада","Бердянський р-н, 5 км на південний схід від с.Успенівка"
105,"Запорізька","місцеве","Схил балки","заказник","ботанічний",30,"Рішення Запоізького облвиконкому від 9.10.1990р. №281","Підгірненська сільська рада","Василівський р-н, біля с. Підгірне"
