"id","oblast","importance","name","category","type","area.ha","desig.decision","operator","location"
81,"Вінницька","місцеве","Урочище Березів яр","заказник","ботанічний",107,"Рішення 11 сесії 23 скликання облради від 17.12.99р.","СТОВ Перше травняСТОВ Добробут","Тульчинський районс.Клебаньс.Михайлівка"
82,"Вінницька","місцеве","Вербська дача","заказник","ботанічний",46,"Рішення облвиконкому № 599 від 17.11.81 р.","Чечельницький ДЛГ","Чечельницький районс. ВербкаЧервоногреблянське лісництвокв. 6, діл. 3"
83,"Вінницька","місцеве","Червоногреблянський","заказник","ботанічний",1492,"Рішення облвиконкому № 263 від 25.10.90 р.","Чечельницький ДЛГ","Чечельницький районс. Червона ГребляЧервоногреблянське лісництвокв.22-26; 31-39; 46-52;57-61; 65-69,135"
84,"Вінницька","місцеве","Копистирин","заказник","ботанічний",146.4,"Рішення облвиконкому № 263 від 25.10.90 р.","Копистиринська сільська рада","Шаргородський районс. Копистирин(заплава річки Мурафа між с. Копистирин та с. Федорівка)"
85,"Вінницька","місцеве","Шумський","заказник","ботанічний",20,"Рішення 27 сесії Вінницької обласної ради 5 скликання № 903 від 10 грудня 2009 року","Вербська с/р","Крижопільський районс.Вербка (долина річки Марківка)"
86,"Вінницька","місцеве","Чагарник","заказник","ботанічний",5,"Рішення 27 сесії Вінницької обласної ради 5 скликання № 903 від 10 грудня 2009 року","Тягунська с/р","Іллінецький районТягунська с/рс.Володимирівка"
87,"Вінницька","місцеве","Лядівський","заказник","ботанічний",39.9,"Рішення 23 сесії Вінницької обласної ради 5 скликання № 747 від 27лютого 2009 року","Яришівська сільська рада","Могилів –Подільський районс. Яришів"
88,"Вінницька","місцеве","Нагорянський","заказник","ботанічний",145.7,"Рішення 23 сесії Вінницької обласної ради 5 скликання № 747 від 27лютого 2009 року","Козлівська сільська рада","Могилів –Подільський районс.Козлів"
89,"Вінницька","місцеве","Капличка","заказник","ботанічний",20,"Рішення 28 сесії Вінницької обласної ради 5 скликання № 968 від 02березня 2010 року","Махаринецька с/р","Козятинський район, с.Махаринці"
90,"Вінницька","місцеве","Долина ірисів","заказник","ботанічний",13.7,"Рішення 20 сесії Вінницької обласної ради 6 скликання Про створення нових об`єктів природно-заповідного фонду місцевого значення №645 від 20.12.2013 року",,
91,"Вінницька","місцеве","Заповідні модрини","заказник","лісовий",13.3,"Рішення облвиконкому від 18.08.83р. №384","Жмеринський ДЛГ","Барський район, Матійківська сільська рада, Барське лісництво, кв.74 діл.5"
92,"Вінницька","місцеве","Вороновицька дача","заказник","лісовий",12,"Рішення облвиконкому від 18.08.83р. №384","Вінницький лісо-виробничий комплекс","Вінницький район, Комарівська сільська рада, Вороновицьке лісництво, кв.12 діл.5"
93,"Вінницька","місцеве","Калинівський","заказник","лісовий",10,"Рішення облвиконкому від 29.08.84р. №371","Вінницький лісо-виробничий комплекс","Калинівський район, Сальницька сільська рада, Калинівське лісництво, кв.122 діл. 2"
94,"Вінницька","місцеве","Сосновий бір","заказник","лісовий",17,"Рішення облвиконкому від 29.08.84р. №371","Вінницький лісо-виробничий комплекс","Калинівський районс.СальникКалинівське лісництво, кв.104 діл. 1"
95,"Вінницька","місцеве","Брацлавська дача","заказник","лісовий",12,"Рішення облвиконкому № 384 від 18.03.83 та №371 від 29.08.84р.","Тульчинський ДЛМГ","Немирівський район, Гриненська сільська рада, Брацлавське лісництво, кв. 58 діл. 8."
