"id","oblast","importance","name","category","type","area.ha","desig.decision","operator","location"
73,"Миколаївська","місцеве","Дуб черешчатий по вул. Адміральська, 22","пам’ятка природи","ботанічна",0.01,"№ 7 від 23.04.09",,"м. Миколаїв вул. Адміральська, 22"
74,"Миколаївська","місцеве","Дуб","пам’ятка природи","ботанічна",0.01,"№448 від 23.10.84",,"м. Миколаїв, вул. Адм. Макарова, 14"
75,"Миколаївська","місцеве","Дуб","пам’ятка природи","ботанічна",0.01,"№448 від 23.10.84",,"м. Миколаїв, вул.В.Морська, 38"
76,"Миколаївська","місцеве","Ювілейне","пам’ятка природи","ботанічна",11,"№448 від 23.10.84","ДП Володимирівське лісове господарство","Казанківський р-н"
77,"Миколаївська","місцеве","Волошка білоперлинна","пам’ятка природи","ботанічна",0.3,"№ 283 від 05.12.89",,"м. Миколаїв, жилмасив Ліски"
78,"Миколаївська","місцеве","Сквер Пам’ять","пам’ятка природи","ботанічна",0.5,"№ 281 від 11.12.90",,"м. Миколаїв, Будинок Природи"
79,"Миколаївська","місцеве","Себінська","пам’ятка природи","ботанічна",11,"№ 11 від 12.03.93",,"Новоодеський р-н, с.Себіно"
80,"Миколаївська","місцеве","Зеленгорова балка","пам’ятка природи","ботанічна",5,"№ 7 від 13.05.93","землі державної власності (запас)","Єланецький р-н"
81,"Миколаївська","місцеве","Балка Широка","пам’ятка природи","ботанічна",5,"№ 7 від 13.05.93","ДП Єланецьке лісове господарство","Єланецький р-н"
82,"Миколаївська","місцеве","Камениста балка","пам’ятка природи","ботанічна",5,"№ 7 від 13.05.93",,"Єланецький р-н"
83,"Миколаївська","місцеве","Балка","пам’ятка природи","ботанічна",5,"№ 20 від 18.03.94",,"Березнегуватський р-н"
84,"Миколаївська","місцеве","Пришиб","пам’ятка природи","ботанічна",5,"№ 20 від 18.03.94",,"Березнігуватський р-н"
85,"Миколаївська","місцеве","Мокра Балка","пам’ятка природи","ботанічна",30,"№ 24 від 02.02.95","землі державної власності (запас)","Казанківський р-н"
86,"Миколаївська","місцеве","Каширове","пам’ятка природи","ботанічна",5,"№ 7 від 28.04.95","землі державної власності (запас)","Казанківський р-н"
87,"Миколаївська","місцеве","Балка Пенківська","пам’ятка природи","ботанічна",35,"№ 7 від 28.04.95","землі державної власності (запас)","Казанківський р-н"
88,"Миколаївська","місцеве","Рубанівський ставок","пам’ятка природи","ботанічна",15,"№ 7 від 28.04.95","землі державної власності (запас)","Казанківський р-н"
89,"Миколаївська","місцеве","Гирло р. Бакшала","пам’ятка природи","ботанічна",5,"№ 20 від 18.03.94",,"Доманівський р-н"
90,"Миколаївська","місцеве","Старогаліцинівська","пам’ятка природи","ботанічна",8,"№ 11 від 12.03.93","землі державної власності (запас)","Жовтневий р-н"
91,"Миколаївська","місцеве","Джерело","пам’ятка природи","гідрологічна",0.01,"№448 від 23.10.84",,"смт. Березнегувате"
92,"Миколаївська","місцеве","Джерело","пам’ятка природи","гідрологічна",0.01,"№448 від 23.10.84","Алексанрівська селищна рада","Вознесенський р-н, с.Александрівка"
93,"Миколаївська","місцеве","Джерело","пам’ятка природи","гідрологічна",0.01,"№448 від 23.10.84","Новогригорівська сільська рада","Вознесенський р-н, с.Ракове"
94,"Миколаївська","місцеве","Джерело","пам’ятка природи","гідрологічна",0.01,"№448 від 23.10.84",,"Новоодеський р-н, с.Новопетрівка"
95,"Миколаївська","місцеве","Джерело","пам’ятка природи","гідрологічна",0.01,"№ 391 від 21.07.72","Вознесенське ЖКГ","м.Вознесенськ"
96,"Миколаївська","місцеве","Джерело","пам’ятка природи","гідрологічна",0.5,"№ 281 від 11.12.90",,"Березанський р-н, с.Рибаковка"
97,"Миколаївська","місцеве","Джерело","пам’ятка природи","гідрологічна",0.5,"№ 281 від 11.12.90","Прибужанська сільська рада","Вознесенський р-н"
98,"Миколаївська","місцеве","Джерело","пам’ятка природи","гідрологічна",0.5,"№ 281 від 11.12.90","Чаусівська сільська рада","Первомайський р-н, с.Чаусово"
