№ з.п.;Назва території чи об’єкта ПЗФ;Категорія ;Тип;Площа, га;Місце розташування  території чи об`єкту ПЗФ;Назва установи, підпрємства, організації, землекористувача (землевласника), у віданні якого знаходиться територія чи об’єкт ПЗФ;Рішення, згідно з яким створено (змінено) дану територію чи об’єкт ПЗФ
Території та об`єкти ПЗФ загальнодержавного значення;;;;;;;
16;“Каштан їстивний”;пам`ятка природи;Ботанічна;0.5;м. Мукачево;Мукачівська міська рада;Ріш.ОВК від 18.11.1969 року № 414, Ріш. ОВК від 23.02.1984 р. № 253
17;“Андромеда”;пам`ятка природи;Ботанічна;8.9;Рахівський р-н, с. Чорна Тиса, урочище “Марковец”;Чорнотисянська сільська рада;Рішення ОВК від 07. 03. 1990 р. № 90
18;“Рододендрон”;пам`ятка природи;Ботанічна;1.5;Рахівський р-н, ДП “Рахівське ЛДГ”, хребет Чорногори, Білотисянське л-во, квартал 20;ДП “Рахівське ЛДГ”;Ріш. ОВК від 23.02.1984 р. № 253
19;“Рододендрон”;пам`ятка природи;Ботанічна;1;Рахівський р-н, ДП “Рахівське ЛДГ”, хребет Свидовець, Устріцьке л-во, квартал 23;ДП “Рахівське ЛДГ”;Ріш.ОВК від 23.10.1984 р. № 253
20;"""Сосна гірська ""Жереп”";пам`ятка природи;Ботанічна;3;Рахівський р-н, ДП “Великобичківське ЛМГ”, Діловецьке л-во, квартал 4;КБЗ;Ріш.ОВК від 18.11.1969 року № 414, Ріш.ОВК від 23.10.1984 р. № 253 (Увійшла до складу КБЗ з вилученням Постанова РМ УРСР від 30.05.1990 р. № 119, акт прийому-передачі від 27.12.2006 р., акт передачі КБЗ від 09.12.2005 № 697)
21;"""Сосна гірська “Жереп”";пам`ятка природи;Ботанічна;2;Рахівський р-н, хребет Чорна Клева, Близниці;КБЗ;Ріш.ОВК від 23.10.1984 р. № 253, (Увійшла до складу КБЗ з вилученням Постанова РМ УРСР від 30.05.1990 р. № 119)
22;“Церцис європейський”;пам`ятка природи;Ботанічна;1;Рахівський р-н, ДП “Великобичківське ЛМГ”, Лужанське л-во;ДП “Великобичківське ЛМГ”;Ріш.ОВК від 23.10.1984 р. № 253
23;“Кедр європейський”;пам`ятка природи;Ботанічна;3;Рахівський р-н, ДП “Ясінянське ЛМГ”, Станіславське л-во, квартал 4, виділ 10;ДП “Ясінянське ЛМГ”;Ріш.ОВК від 23.10.1984 р. № 253
24;“Кедр європейський”;пам`ятка природи;Ботанічна;2;Рахівський р-н, Білотисянське л-во, квартал 14, Богданське л-во, квартал 17;ДП “Рахівське ЛДГ”;Ріш.ОВК від 23.10.1984 р. № 253
25;“Кедр європейський”;пам`ятка природи;Ботанічна;2;Рахівський р-н, ДП “Великобичківське ЛМГ”, Діловецьке л-во, квартал 20;КБЗ;Ріш.ОВК від 23.10.1984 р. № 253 (Увійшла до складу КБЗ з вилученням Постанова РМ УРСР від 30.05.1990 р. № 119, акт передачі КБЗ від 09.12.2005 № 697)
26;“Тис ягідний”;пам`ятка природи;Ботанічна;6;Рахівський р-н, ДП “Великобичківське ЛМГ”, Діловецьке л-во, квартал 21, виділ 38;ДП “Великобичківське ЛМГ”;Ріш.ОВК від 18.11.1969 року № 414, Ріш.ОВК від 23.10.1984 р. № 253
27;“Тис ягідний”;пам`ятка природи;Ботанічна;9;Рахівський р-н, ДП “Рахівське ЛДГ”, Білотисянське л-во, Устріцьке л-во, квартал 1, 28, Говерлянське лквартал 8, 13, 18;ДП “Рахівське ЛДГ”;Ріш.ОВК від 18.11.1969 року № 414, Ріш.ОВК від 23.10.1984 р. № 253
28;“Ясен звичайний”;пам`ятка природи;Ботанічна;3;Рахівський р-н, смт. Ясіня;Ясінянська селищна рада;Ріш.ОВК від 18.11.1969 року № 414, Ріш.ОВК від 23.10.1984 р. № 253
29;“Секвоя”;пам`ятка природи;Ботанічна;0.5;Рахівський р-н, ДП “Великобичківське ЛМГ”, Лужанське л-во, квартал 17, виділ 26;ДП “Великобичківське ЛМГ”;Ріш.ОВК від 18.11.1969 року № 414, Ріш.ОВК від 23.10.1984 № 253
30;“Дуб звичайний”;пам`ятка природи;Ботанічна;0.01;Свалявський р-н, с. Березники;Санаторій “Човен”;Ріш.ОВК від 18.11.1969 року № 414, Ріш.ОВК від 23.10.1984 № 253
31;“Дуб звичайний”;пам`ятка природи;Ботанічна;0.01;Свалявський р-н, с. Дусино;Дусинська сільська рада;Ріш.ОВК від 23.10.1984 № 253
32;“Дуб звичайний”;пам`ятка природи;Ботанічна;0.01;м. Свалява, вул. Головна;Свалявська міська рада;Ріш.ОВК від 18.11.1969 року № 414, Ріш.ОВК від 23.10.1984 р. № 253
33;"""Сосна гірська ""Жереп”";пам`ятка природи;Ботанічна;0.5;Тячівський р-н, ДП Брустурянське ЛМГ”, Плайське л-во, урочище “Талпіширка” квартал 10, виділ 1;ДП Брустурянське ЛМГ”;Ріш.ОВК від 18.11.1969 року № 414, Ріш.ОВК від 23.10.1984 р. № 253
34;“Дуб звичайний”;пам`ятка природи;Ботанічна;0.01;Тячівський р-н, с. Руське Поле;Русько-Полівська сільська рада;Ріш.ОВК від 18.11.1969 року № 414, Ріш.ОВК від 23.10.1984 р. № 253
35;“Кипарис болотний”;пам`ятка природи;Ботанічна;0.02;м.Ужгород, вул. Собранецька, 96;Обласна санепідемстанція;Ріш.ОВК від 18.11.1969 року № 414, Ріш.ОВК від 23.10.1984 № 253
36;“Дуб звичайний”;пам`ятка природи;Ботанічна;0.01;Хустський р-н, с. Крайниково, вул. Дружби;Крайниківська сільська рада;Ріш.ОВК від 18.11.1969 року № 414, Ріш.ОВК від 23.10.1984 р. № 253
37;“Тюльпанне дерево”;пам`ятка природи;Ботанічна;0.1;Хустський р-н, с. Вишково, урочище “Варгедь”;Вишківська селищна рада;Ріш.ОВК від 18.11.1969 року № 414, Ріш.ОВК від 23.10.1984 р. № 253
38;“Сосна звичайна”;пам`ятка природи;Ботанічна;13;Міжгірський р-н, ДП “МіжгірськеЛГ”, Ізківське л-во, околиці с. Ізки;ДП “МіжгірськеЛГ”;"Ріш.ОВК від 18.11.1969 року № 414, (входить до складу заповідного урочище місцевого значення ""Голятин"")"
39;“Менчул квасівський”;пам`ятка природи;Ботанічна;1.81;Рахівський р-н, с. Кваси;Квасівська сільська рада;Ріш.ОВК від 07.03.1990 р. № 55
40;Ясен Масарика;пам`ятка природи;Ботанічна;0.0016;м. Ужгород, наб. Незалежності, 2;Ужгородська міська рада;Рішення обласної ради від 12 серпня 2011 року № 265
;Разом пам`яток природи ботанічних:;40;;87.3521;;;
1;“Лилики”;пам`ятка природи;Зоологічна;1;Ужгородський р-н, с. Нижнє Солотвино, ДП “Ужгородське ЛГ”, Ужгородське л-во. квартал 34, виділ 10;ДП “Ужгородське ЛГ”;Ріш.ОВК від 07.03.1990 р. № 55
;Разом пам`яток природи зоологічних:;1;;1;;;
1;"""Водоспад Шопіт""";пам`ятка природи;гідрололгічна;0.19;Міжгірський р-н, ДП “Міжгірське ЛГ”, Ізківське л-во, урочище “Шипіт” квартал 12;ДП “Міжгірське ЛГ”;Ріш.ОВК від 18.11.1969 року № 414, Ріш. ОВК від 23.02.1984 р. № 253
2;"""Водоспад Скакало""";пам`ятка природи;гідрололгічна;0.4;Мукачівський р-н, ДП “Мукачівське ЛГ”, л-во ім. морозова, квартал 29. виділ 25;ДП “Мукачівське ЛГ”;Ріш.ОВК від 18.11.1969 року № 414, Ріш. ОВК від 23.02.1984 р. № 253
3;"""Водоспад на р. Туриця""";пам`ятка природи;гідрололгічна;1.4;Перечинський р-н, ДП “Перечинське ЛГ”, Турицьке л-во. урочище “Лумшори” квартал 11. виділ 6, 7;ДП “Перечинське ЛГ”;Ріш.ОВК від 18.11.1969 року № 414, Ріш. ОВК від 23.02.1984 р. № 253
4;"""Водоспад Плішка""";пам`ятка природи;гідрололгічна;0.2;Перечинський р-н, ДП “Перечинське ЛГ”. Перечинське л-во, квартал 29, виділ 2, 5, 7;ДП “Перечинське ЛГ”;Ріш.ОВК від 18.11.1969 року № 414, Ріш. ОВК від 23.02.1984 р. № 253
5;"""Водоспад Шипот""";пам`ятка природи;гідрололгічна;0.7;Перечинський р-н, ДП “Перечинське ЛГ, л-во Шипот. квартал 15, виділ 3;ДП “Перечинське ЛГ;Ріш.ОВК від 18.11.1969 року № 414, Ріш.ОВК від 23.02.1984 р., № 253
6;"""Озеро Синє""";пам`ятка природи;гідрололгічна;3;Мукачівський р-н, ДП “Мукачівське ЛГ”, л-во ім. Морозова урочище “Синяк” квартал 9, виділ 4;ДП “Мукачівське ЛГ” ;Ріш.ОВК від 18.11.1969 року № 414, Ріш.ОВК від 23.02.1984 р. № 253
7;"""Льодовикове озеро Велике Тростя""";пам`ятка природи;гідрололгічна;1.9;Перечинський р-н, ДП “Перечинське ЛГ”, Турицьке л-во, квартал 14, виділ 4;ДП “Перечинське ЛГ”;Ріш.ОВК від 18.11.1969 р. № 414
8;"""Озеро Ворочівське""";пам`ятка природи;гідрололгічна;1.4;Перечинський р-н, Ужгородське військове лісництво, квартал 15, виділ 3, 1;Ужгородське військове лісництво;Ріш.ОВК від 18.11.1969 року № 414, Ріш.ОВК від 23.02.1984 р. № 253
9;"""Озеро Апшинець""";пам`ятка природи;гідрололгічна;2.6;Рахівський р-н, полонина Апшиняска;Чорнотисянська сільська рада;Ріш.ОВК від 18.11.1969 року № 414, Ріш.ОВК від 23.02.1984 р. № 253
10;"""Озеро Репинне""";пам`ятка природи;гідрололгічна;0.97;Іршавський р-н, ДП “Довжанське ЛМГ”, Лисичівське л-во, урочище “Репинне”, квартал 17, виділ 3;ДП “Довжанське ЛМГ”;Ріш.ОВК від 18.11.1969 року № 414, Ріш. ОВК від 23.02.1984 р. № 253
11;"""Водоспад Городилів""";пам`ятка природи;гідрололгічна;0.12;Хустський р-н, ДП “Хустське ЛДГ”, Хустське л-во, урочище “Городилів”, квартал 11, виділ9;ДП “Хустське ЛДГ”;Ріш.ОВК від 18.11.1969 року № 414, Ріш. ОВК від 23.02.1984 р. № 253
12;"""Липовецьке “Морське око”""";пам`ятка природи;гідрололгічна;0.3;Хустський р-н, с. Липовець;Липовецька сільська рада;Ріш.ОВК від 18.11.1969 року № 414, Ріш. ОВК від 23.02.1984 р. № 253
13;"""Водоспад Трофанець""";пам`ятка природи;гідрололгічна;0.25;Рахівський р-н;КБЗ;Рішення ОВК від 18.11.1969 р. № 414, Ріш. ОВК від 23.02.1984 р. № 253 (Увійшла до складу КБЗ Указ Презид.від 11. 04.1997 р.№ 325/97)
14;"""Озеро Солоне""";пам`ятка природи;гідрололгічна;3.9;Тячівський р-н, с. Теребля, урочище “Дубник”;Тереблянська сільська рада;Ріш.ОВК від 18.11.1969 року № 414, Ріш. ОВК від 23.10.1984 р. № 253
15;"""Солене озеро""";пам`ятка природи;гідрололгічна;2;Тячівський р-н, смт. Солотвино;Солотвинська селищна рада;Ріш. ОВК від 23.10.1984 р. № 253
16;"""Озеро солене""";пам`ятка природи;гідрололгічна;2.7;Хустський р-н, с. Олександріївка, вул. Миру, урочище “Герц”;Олександрівська сільська рада;Ріш.ОВК від 18.11.1969 року № 414, Ріш. ОВК від 23.10.1984 р. № 253
17;"""Озеро солене""";пам`ятка природи;гідрололгічна;2.5;Хустський р-н, с. Данилово, урочище “Ями”;Данилівська сільська рада;Ріш.ОВК від 18.11.1969 року № 414, Ріш. ОВК від 23.10.1984 р. № 253
18;"""Озеро Бербеняскул""";пам`ятка природи;гідрололгічна;0.68;Рахівський р-н;КБЗ;Ріш.ОВК від 18.11.1969 року № 414,  Ріш.ОВК від 23.02.1984 р. № 253 (Передано до складу КБЗ ПРМ УРСР від 12.11.1968 р. № 568)
19;"""Водоспад Свидовець""";пам`ятка природи;гідрололгічна;0.37;Рахівський р-н, Свидовецьке л-во, квартал 12;КБЗ;Ріш.ОВК від 18.11.1969 року № 414, Ріш. ОВК від 23.10.1984 р. № 253 (Увійшла до складу КБЗ з вилученням, акт прийому-передачі від 27.12.2006 р.)
20;"""Озеро Ворожеське""";пам`ятка природи;гідрололгічна;0.75;Рахівський р-н, полонина Ворожеска;Чорнотисянська сільська рада;Ріш.ОВК від 18.11.1969 року № 414, Ріш. ОВК від 23.10.1984 р. № 253
21;"""Озеро Герешавське""";пам`ятка природи;гідрололгічна;1.35;Рахівський р-н, полонина Герешаска;Косівсько-Полянська сільська рада;Ріш.ОВК від 18.11.1969 року № 414, Ріш. ОВК від 23.10.1984 р. № 253
22;"""Сфагнове болото Синяк""";пам`ятка природи;гідрололгічна;1;Мукачівський р-н, ДП “Мукачівське ЛГ”. л-во ім. Морозова, урочище “Синяк” квартал 13, виділ 4;ДП “Мукачівське ЛГ”;Ріш. ОВК від 18.11.1969 р. № 414
23;"""Озеро на полонині Боржава (5 шт.)""";пам`ятка природи;гідрололгічна;2.34;Іршавський р-н, урочище “Репинне”;ДП “Довжанське ЛМГ”;Ріш.ОВК від 18.11.1969 року № 414, Ріш. ОВК від 23.10.1984 р. № 253
;Разом:;23;;31.02;;;
Джерела;;;;;;;
Великоберезнянський  р-н;;;;;;;
1;Джерело № 1;пам`ятка природи;гідрололгічна;1;с. Сіль, урочище “Княгинський потік”;Солянська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253 (Увійшла до складу НПП “Ужанський” ПРМ УРСР від 27.09.1999 р. № 1230/99)
2;Джерело № 11;пам`ятка природи;гідрололгічна;0.5;с. Кострино,  урочище “Солотвинка”;Костринська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253 (Увійшла до складу НПП “Ужанський” ПРМ УРСР від 27.09.1999 р. № 1230/99)
3;Джерело № 2;пам`ятка природи;гідрололгічна;0.3;с. Кострино, територія Костринського ПНДВ Ужанського НПП, урочище Іванчевський потік, кв. 10, виділ 10,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;Ужанський НПП;Ріш. ОВК від 23.10.1984 р. № 253 (Увійшла до складу НПП “Ужанський” ПРМ УРСР від 27.09.1999 р. № 1230/99)
4;Джерело № 1;пам`ятка природи;гідрололгічна;0.5;с. Ужок, урочище “Перевал”;Ужанський НПП;Ріш. ОВК від 23.10.1984 р. № 253 (Увійшла до складу НПП “Ужанський” ПРМ УРСР від 27.09.1999 р. № 1230/99)
5;Джерело № 2;пам`ятка природи;гідрололгічна;0.5;с. Ужок, урочище “Ужоцький потік”;Ужанський НПП;Ріш. ОВК від № 23.10.1984 р. № 253 (Увійшла до складу НПП “Ужанський” ПРМ УРСР від 27.09.1999 р. № 1230/99)
6;Джерело № 3;пам`ятка природи;гідрололгічна;0.5;с. Ужок, урочище “Біля школи”;Ужанський НПП;Ріш. ОВК від 23.10.1984 р. № 253 (Увійшла до складу НПП “Ужанський” ПРМ УРСР від  27.09.1999 р. № 1230/99)
7;Джерело № 7;пам`ятка природи;гідрололгічна;0.3;с. Костева Пастіль, урочище “Горбок”;Розтоцько-Пастільська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
8;Джерело № 8;пам`ятка природи;гідрололгічна;0.25;с. Розтоцька Пастіль;Розтоцько-Пастільська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
9;Джерело № 1;пам`ятка природи;гідрололгічна;0.5;с. Чорноголова ДП “В.Березнянське ЛГ”, Чорноголівське л-во, квартал 2, виділ 22;ДП “В.Березнянське ЛГ”;Ріш. ОВК від 23.10.1984 р. № 253
10;Джерело № 2;пам`ятка природи;гідрололгічна;0.5;с. Чорноголова ДП “В.Березнянське ЛГ”, Чорноголівське л-во, квартал 13, виділ 8;ДП “В.Березнянське ЛГ”;Ріш. ОВК від 23.10.1984 р. № 253
11;Джерело № 2;пам`ятка природи;гідрололгічна;0.5;с. Сіль, урочище “Росіл”;Солянська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253 (Увійшла до складу  НПП “Ужанський” ПРМ УРСР № 1230 від  27.09.1999)
12;Джерело № 1;пам`ятка природи;гідрололгічна;0.5;с. Жорнава;ДП “В.Березнянський ЛГ”;Ріш ОВК від 23.10.1984 р. № 253
13;Джерело № 2;пам`ятка природи;гідрололгічна;0.5;с. Жорнава;Ужанський НПП;Ріш. ОВК від 23.10.1984 р. № 253
;Разом:;13;;6.35;;;
Виноградівський р-н;;;;;;;
1;Джерело № 1;пам`ятка природи;гідрололгічна;0.3;с. Нове Клиново;Неветленфолівська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
2;Джерело № 1;пам`ятка природи;гідрололгічна;0.5;м. Виноградів ДП “Виноградівське ЛГ”, Виноградівське л-во. квартал 15, виділ 14;ДП “Виноградівське ЛГ”;Ріш. ОВК від 23.10.1984 р. № 253
3;Джерело № 2;пам`ятка природи;гідрололгічна;0.5;ДП “Виноградівське ЛГ”, Виноградівське л-во, урочище “Теплиця”, квартал 15, виділ 23;ДП “Виноградівське ЛГ”;Ріш. ОВК від 23.10.1984 р. № 253
;Разом:;3;;1.3;;;
Воловецький р-н;;;;;;;
1;Свердловина №1;пам`ятка природи;гідрололгічна;0.5;с. Жденієво ДП “Воловецьке ЛГ”, Жденіївське л-во, урочище “Кочилово” квартал 6, виділ 5;ДП “Воловецьке ЛГ” ;Ріш. ОВК від 23.10.1984 р. № 253
2;Джерело № 2;пам`ятка природи;гідрололгічна;3;Ур. “Занька” ДП “Воловецьке ЛГ”, Нижньоволовецьке л-во квартал 1 виділ 42;ДП “Воловецьке ЛГ” ;Ріш. ОВК від 23.10.1984 р. № 253
3;Джерело № 1;пам`ятка природи;гідрололгічна;3;Ур. “Занька ДП “Воловецьке ЛГ”, Нижньоволовецьке л-во, квартал 1, виділ 42;ДП “Воловецьке ЛГ ;Ріш. ОВК від 23.10.1984 р. № 253
4;Джерело № 3;пам`ятка природи;гідрололгічна;0.5;с. Лази урочище “Кобза”;Лазівська сільська рада ;Ріш. ОВК від 23.10.1984 р. № 253
5;Джерело № 1;пам`ятка природи;гідрололгічна;0.3;с. Латірка;Білосовицька сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
6;Джерело № 2;пам`ятка природи;гідрололгічна;0.3;с.Латірка;Білосовицька сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
7;Джерело № 3;пам`ятка природи;гідрололгічна;0.5;с.Підполоззя ДП “Воловецьке ЛГ Підполозьське л-во урочище “Майдан” квартал 25 виділ 5;ДП “Воловецьке ЛГ ;Ріш. ОВК від 23.10.1984 р. № 253
8;Джерело № 1;пам`ятка природи;гідрололгічна;0.5;с.Скотарське ДП “Воловецьке ЛГ Верхньоволовецьке л-во квартал 3, виділ 2;ДП “Воловецьке ЛГ ;Ріш. ОВК від 23.10.1984 р. № 253
;Разом:;8;;8.6;;;
Ужгородський р-н ;;;;;;;
1;Джерело Б/н;пам`ятка природи;гідрололгічна;5;с. Нижнє Солотвино;Сан.”Деренівська купіль”;Ріш. ОВК від 23.10.1984 р. № 253
2;Свердровина б/н;пам`ятка природи;гідрололгічна;5;с. Нижнє Солотвино;Сан “Деренівська купіль”;Ріш. ОВК від 23.10.1984 р. № 253
3;Джерело Б/н;пам`ятка природи;гідрололгічна;5;с. Циганівці, територія табору “Трембіта”;Львівське управління залізницею;Ріш. ОВК від 23.10.1984 р. № 253
4;Свердловина № 1;пам`ятка природи;гідрололгічна;3;с. Розівка;Холмківська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
5;Свердловина № 221;пам`ятка природи;гідрололгічна;0.3;м.Ужгород;Міськвиконком;Ріш. ОВК від 23.10.1984 р. № 253
6;Джерело № 1;пам`ятка природи;гідрололгічна;0.3;м.Ужгород;Міськвиконком;"Ріш. ОВК від 23.10.1984 р. № 253 (знаходиться на території ботанічного саду загальнодержавного значення ""Ботанічний сад УжНУ)"
7;Джерело Б/н;пам`ятка природи;гідрололгічна;1.5;с. Пацканьово, урочище “Свята вода”;Пацканівська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
;Разом:;7;;20.1;;;
Рахівський р-н;;;;;;;
1;Джерело №2;пам`ятка природи;гідрололгічна;0.5;ДП “Рахівське ЛДГ, урочище ”Білин”, Квасівське л-во, квартал 26, виділ 8;ДП “Рахівське ЛДГ”;Ріш. ОВК від 23.10.1984 р. № 253
2;Джерело № 2;пам`ятка природи;гідрололгічна;0.5;с.Богдан;Богданська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
3;Джерело № 1;пам`ятка природи;гідрололгічна;0.3;с.Луги;Лугівська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
4;Джерело № 2;пам`ятка природи;гідрололгічна;0.5;ДП “Рахівське ЛДГ”, урочище ”Луги”, Говерлянське л-во, квартал 18, виділ 42;ДП “Рахівське ЛДГ”;Ріш. ОВК від 23.10.1984 р. № 253
5;Джерело № 3;пам`ятка природи;гідрололгічна;0.5;ДП “Рахівське ЛДГ”, урочище ”Луги”, Білотисянське л-во, квартал 16, виділ 21;ДП “Рахівське ЛДГ”;Ріш. ОВК від 23.10.1984 р. № 253
6;Джерело Б/н;пам`ятка природи;гідрололгічна;0.3;с.Верхнє Водяне;Верхньоводянська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
7;Джерело № 1;пам`ятка природи;гідрололгічна;3;с.Водиця вул. Шевченка;Верхньоводянська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
8;Джерело № 2;пам`ятка природи;гідрололгічна;3;с.Водиця;Верхньоводянська сільська рада;Ріш ОВК від 23.10.1984 р. № 253
9;Джерело № 3;пам`ятка природи;гідрололгічна;0.5;урочище ”Водиця”;ДП “Рахівське ЛДГ”;Ріш. ОВК від 23.10.1984 р. № 253
10;Джерело № 1;пам`ятка природи;гідрололгічна;0.5;ДП “Рахівське ЛДГ”, урочище ”Говерла”, Говерлянське л-во, квартал 14, виділ 10;ДП “Рахівське ЛДГ”;Ріш. ОВК від 23.10.1984 р. № 253
11;Джерело № 2;пам`ятка природи;гідрололгічна;0.5;ДП “Рахівське ЛДГ”, урочище “Говерла”, Говерлянське л-во, квартал 6, виділ 25;ДП “Рахівське ЛДГ”;Ріш. ОВК від 23.10.1984 р. № 253
12;Джерело Б/н;пам`ятка природи;гідрололгічна;0.5;с.Ділове;Ділівська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
13;Джерело № 1;пам`ятка природи;гідрололгічна;0.5;с.Кваси;Квасівська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
14;Джерело № 2;пам`ятка природи;гідрололгічна;0.5;с.Кваси;Квасівська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
15;Джерело № 3;пам`ятка природи;гідрололгічна;0.5;с.Кваси;Квасівська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
16;Джерело № 4;пам`ятка природи;гідрололгічна;0.5;с.Кваси;Квасівська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
17;Джерело №5;пам`ятка природи;гідрололгічна;0.5;с.Кваси;Квасівська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
18;Джерело № 6;пам`ятка природи;гідрололгічна;0.5;с.Кваси;Квасівська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
19;Джерело № 7;пам`ятка природи;гідрололгічна;0.5;с.Кваси;Квасівська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
20;Джерело № 8;пам`ятка природи;гідрололгічна;0.5;с.Кваси;Квасівська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
21;Джерело № 9;пам`ятка природи;гідрололгічна;0.5;с.Кваси;Квасівська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
22;Джерело №10;пам`ятка природи;гідрололгічна;0.5;с.Кваси;Квасівська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
23;Джерело №11;пам`ятка природи;гідрололгічна;0.5;с.Кваси;Квасівська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
24;Джерело №12;пам`ятка природи;гідрололгічна;0.5;с.Кваси;Квасівська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
25;Джерело №13;пам`ятка природи;гідрололгічна;0.5;с.Кваси;Квасівська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
26;Джерело №14;пам`ятка природи;гідрололгічна;0.5;с.Кваси;Квасівська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
27;Джерело №15;пам`ятка природи;гідрололгічна;0.5;с.Кваси;Квасівська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
28;Джерело №16;пам`ятка природи;гідрололгічна;0.5;с.Кваси;Квасівська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
29;Джерело № 8;пам`ятка природи;гідрололгічна;0.5;с.Кобилецька Поляна, ДП “Великобичківське ЛМГ”, Середньо-Ріцьке л-во, урочище Росолово, квартал 20, виділ 57;ДП “Великобичківське ЛМГ”;Ріш. ОВК від 23.10.1984 р. № 253
30;Джерело № 7;пам`ятка природи;гідрололгічна;0.5;с.Кобилецька Поляна,  ДП “Великобичківське ЛМГ”, Середньо-Ріцьке л-во, урочище Григоцел, квартал 17, виділ 11;ДП “Великобичківське ЛМГ”;Ріш. ОВК від 23.10.1984 р. № 253, 
31;Джерело № 1;пам`ятка природи;гідрололгічна;0.5;с.Косівська Поляна ДП “Великобичківське ЛМГ”, Косівсько-Полянське л-во, ур. “Боркут”, квартал 6, виділ 31;ДП “Великобичківське ЛМГ”;Ріш. ОВК від 23.10.1984 р. № 253
32;Джерело № 2;пам`ятка природи;гідрололгічна;0.5;с.Косівська Поляна ДП “Великобичківське ЛМГ”, Косівсько-Полянське л-во, квартал 16, виділ 25, урочище Подерей;ДП “Великобичківське ЛМГ”;Ріш. ОВК від 23.10.1984 р. № 253
33;Джерело № 3;пам`ятка природи;гідрололгічна;0.5;с.Косівська Поляна, ДП “Великобичківське ЛМГ”, урочище “Лопухи”, Косівсько-Полянське л-во, квартал 21, виділ 11;ДП “Великобичківське ЛМГ”;Ріш. ОВК від 23.10.1984 р. № 253
34;Джерело № 4;пам`ятка природи;гідрололгічна;0.5;с.Косівська Поляна, ДП “Великобичківське ЛМГ”, урочище “Квасний”, Косівсько-Полянське л-во, квартал 40, виділ 9;ДП “Великобичківське ЛМГ”;Ріш. ОВК від 23.10.1984 р. № 253
35;Джерело № 5;пам`ятка природи;гідрололгічна;0.5;с.Косівська Поляна ДП “Великобичківське ЛМГ”, Косівсько-полянське л-во, квартал 39, виділ 15, урочище “Андрейково”;ДП “Великобичківське ЛМГ”;Ріш. ОВК від 23.10.1984 р. № 253
36;Джерело № 6;пам`ятка природи;гідрололгічна;0.5;с.Косівська Поляна ДП “Великобичківське ЛМГ”. Косівсько-Полянське л-во, урочище “Лазищі”, квартал 12, виділ 19;ДП “Великобичківське ЛМГ”;Ріш. ОВК від 23.10.1984 р. № 253
37;Джерело № 7;пам`ятка природи;гідрололгічна;0.5;с.Косівська Поляна ДП “Великобичківське ЛМГ”, Косівсько-полянське л-во, урочище “Лопухи”, квартал 23, виділ 3,;ДП “Великобичківське ЛМГ”;Ріш. ОВК від 23.10.1984 р. № 253
38;Джерело № 1;пам`ятка природи;гідрололгічна;0.5;с.Костелівка ДП “Великобичківське ЛМГ”, урочище “Ліщинка”, Костилівське л-во, квартал 7, виділ 49;ДП “Великобичківське ЛМГ”;Ріш. ОВК від 23.10.1984 р. № 253
39;Джерело № 2;пам`ятка природи;гідрололгічна;0.3;с.Костелівка ДП “Великобичківське ЛМГ”, урочище “Великий потік”, Костилівське л-во, квартал 18, виділ 4;ДП “Великобичківське ЛМГ”;Ріш. ОВК від 23.10.1984 р. № 253
40;Джерело № 1;пам`ятка природи;гідрололгічна;0.5;с.Лазещина;Лазещинська сільськка рада;Ріш. ОВК від 23.10.1984 р. № 253
