№ з.п.;Назва території чи об’єкта ПЗФ;Категорія ;Тип;Площа, га;Місце розташування  території чи об`єкту ПЗФ;Назва установи, підпрємства, організації, землекористувача (землевласника), у віданні якого знаходиться територія чи об’єкт ПЗФ;Рішення, згідно з яким створено (змінено) дану територію чи об’єкт ПЗФ
Території та об`єкти ПЗФ загальнодержавного значення;;;;;;;
1;«Михайлівська цілина»;природний заповідник;;882,9;"Лебединський район: Катеринівська, Червленівська, Курганська, Пристайлівська с/р;Недригайлівський район:  Козельненська. с/р";ПЗ «Михайлівська цілина» Мінприроди України;Указ Президента України від 11.12.2009 № 1035 «Про створення природного заповідника «Михайлівська цілина»
;Всього природних заповідників;1;;882,9;;;
1;«Гетьманський»;національний природний парк;;23360,1;"В.-Писарівський р-н: Дмитрівська, Попівська, Вільненська, Ямненська, Добрянська, Солдатська, Рябинівська, Катанська, Кирилівська с/р, В.-Писарівська селищ./р; ДП ""Охтирський лісгосп"": В.Писарівське л-во, кв. 31-45, 52-66. ДП «Тростянецький лісгосп»: Литовське л-во, кв. 25-27. ДП ""В.-Писарівський агролісгосп"". Охтирський р-н: Бакирівська, Староіванівська, Пологівська, Кардашівська, Чернеччинська, Хухрянська, Лутищанська, В'язівська, Куземинська с/р; ДП ""Охтирський лісгосп"": Охтирське л-во, кв. 1-42, 76-77; Хухрянське л-во, кв. 22, 27-28, 38-40, 51-60, 78, 84-85, 88-92, 97-98. ДП «Тростянецький лісгосп»: Литовське л-во, кв. 69.ДП ""Охтирський агролісгосп"": кв. 28 (вид. 1-8, 13-21), 50 (вид. 1-6), 30 (вид. 1-12, 14-19), 31 (вид. 1, 5-9, 23), 92 (вид. 1-9, 18-19), 95 (вид. 1-13, 15, 17-20), 77 (вид. 14, 18-31), 78 (вид. 6-11, 13), 79 (вид. 1-17).Тростянецький р-н: Кам'янська, Зарічненська, Мащанська с/р, Тростянецька м/р; ДП ""Тростянецький лісгосп"": Тростянецьке л-во, кв. 1-6, 13, 19-25; 27, 30, 33, 35-45, 78-79.ДП ""Тростянецький агролісгосп"": кв. 95 (вид. 29-32, 36, 48, 50, 56), 104 (вид. 1-15), 105 (вид. 4) ";1. Гетьманський НПП Мінприроди України2. В.-Писарівська райдержадміністрація3. ДП «Великописарівський агролісгосп»4. Охтирська райдержадміністрація5. ДП «Охтирське лісове господарство»6. ДП «Охтирський агролісгосп»7. Тростянецька райдержадміністрація8. ДП «Тростянецьке лісове господарство»9. ДП «Тростянецький агролісгосп»;Указ Президента України від 27.04.2009 № 273 «Про створення Гетьманського національного природного парку»
2;«Деснянсько-Старогутський»;національний природний парк;;16215,1;"Середино-Будський р-н:  Зноб-Трубчевська, Старогутська, Стягайлівська, Очкинська, Нововасилівська, Кривоносівська, Кренидівська с/р; ДП ""С.-Будський агролісгосп"": кв. 1-10, 12-14, 18, 20, 21 (вид. 1-11, 17), 22, 23 (вид. 1-12, 19), 51, 52 (вид. 10-46), 53, 76-77, 78 (вид. 1-27), 80 (вид. 1-22), 81 (вид. 23), 29, 31 (вид. 1-13, 17-41)";1. НПП «Деснянсько-Старогутський» Мінприроди України2. С.-Будська райдержадміністрація3. ДП «С.-Будський агролісгосп»4. Сільськогосподарські підприємства5. Громадяни, яким надані землі у власність і користування;Указ Президента України від 23.02.1999 № 196 «Про створення національного природного парку «Деснянсько-Старогутський»
;Всього національних природних парків;2;;39575,2;;;
1;«Шалигинський»;заказник;ландшафтний;2868,1;"Глухівський р-н: Стариківська, Соснівська с/р, Шалигінська селищ./р; заплава р. Обести між селами Соснівка, Старикове, Шалигине. ДП ""Глухівський лісгосп"": Шалигинське л-во, кв. 1-14, 16-25, 26 (діл. 3-5, 11-12), 27-42; ДП ""Глухівський агролісгосп"": кв. 66 (вид. 5-31), 69 (вид. 1-17, 20-25), 70 (вид. 1-26), 79 (вид. 15-16), 80 (вид. 25-26)";1. Шалигинська селищна рада2. Стариківська сільська рада3. ДП «Глухівське лісове господарство»4. ДП «Глухівський агролісгосп»5. Філія «Глухівський райавтодор»;Постанова Ради Міністрів УРСР від 25.02.1980 р. № 132, рішення облради від 13.10.1994 р.
2;«Середньосеймський»;заказник;ландшафтний;2020,8;"Заплава р. Сейм від кордону з Росією до сіл Козлівка, Чаплині, між селами Бояро-Лежачі, Манухівка-Нові Вирки, Іванівка, Волинцеве-Піски. Білопільський р-н: Нововирківська, Рижівська с/р; ДП ""Білопільський агролісгосп"": кв. 1-3, 4, 8. Буринський р-н: Пісківська с/р; ДП ""Буринський агролісгосп"": кв. 14 (вид. 1-6, 17-29). Путивльський р-н: Волокитинська, Стрільниківська, Яцинська, Бобинська, Сафонівська, Зіннівська, Князівська, Октябрьська, Чорнобривківська с/р; ДП ""Путивльський агролісгосп"": кв. 103 (вид. 15), 108, 112, 119, 124 (вид. 10-13), 129 (вид. 12-21), 133";1. Білопільська райдержадміністрація2. ДП «Білопільський агролісгосп»3. Пісківська сільська рада Буринського р-ну4. ДП «Буринський агролісгосп»5. Путивльська райдержадміністрація6. ДП «Путивльський агролісгосп»;Постанова Ради Міністрів УРСР від 07.01.1987 р. № 2, рішення облради від 13.10.1994 р.
;Разом заказників ландшафтних;2;;4888,9;;;
3;«Банний яр»;заказник;ботанічний;236;"Сумський р-н: Могрицька с/р; лісовий масив між смт. Кияниця та с. Мокриця. ДП ""Сумський лісгосп"": Могрицьке л-во, кв. 26, 42-43, 52";ДП «Сумське лісове господарство»;Постанова Ради Міністрів УРСР від 28.10.1974 р. № 500, рішення облради від 13.10.1994 р. ***
;Разом заказників ботанічних;1;;236;;;
4;«Журавлиний»;заказник;орнітологічний;258;"Сумський р-н: Низівська селищ./р; лісовий масив на надзаплавній терасі Псла на південний захід від смт. Низи.ДП ""Сумський лісгосп"": Низівське л-во, кв. 41, 48, 57, 62, 69";"ДП ""Сумське лісове господарство""";Постанови Ради Міністрів УРСР від 16.12.1982 р. № 617 та від 12.10.1992 р. № 584
;Разом заказників орнітологічних;1;;258;;;
5;Урочище «Великий бір»;заказник;лісовий;1167;"Шосткинський р-н: Собицька, Тиманівська с/р; лісовий масив на надзаплавній терасі Десни на південний захід від с.Собич. ДП ""Шосткинський лісгосп"": Собицьке л-во, кв. 25-27, 29, 35-36, 39-41, 46";ДП «Шосткинське лісове господарство»;Постанова Ради Міністрів УРСР від 03.08.1978 р. № 383
;Разом заказників лісових;1;;1167;;;
6;«Біловодський»;заказник;гідрологічний;1515,7;"Роменський р-н: Коржівська, Артюхівська, Біловодська, Глинська, Перекопівська с/р; заплава р. Сули від с.Бобрик до с.Перекопівка. ДП ""Роменський агролісгосп"": Андріяшівське л-во, кв. 147 (вид. 25-29, 35-36, 38-42), 160 (вид. 31.1, 32, 34, 41.1, 42), 161 (вид. 42-43), 163 (вид. 18, 42-44), 164 (вид. 18-28), 165 (1-10, 18-25, 36-40), 166 (вид. 1-6, 8-9, 12-13, 18, 21, 33), 180 (вид. 46), 184 (вид. 13-15), 189";1. Роменська райдержадміністрація2. ДП «Роменський агролісгосп»;"Постанова Ради Міністрів УРСР від 25.02.1980 р. № 132;рішення облради від 13.10.1994 р.***"
7;«Андріяшівсько-Гудимівський»;заказник;гідрологічний;1509,6;"Роменський р-н: Андріяшівська, Глинська с/р; заплава р. Сули від села Мельники до сіл Гудими – Чеберяки.ДП ""Роменський агролісгосп"": Андріяшівське л-во, кв. 211 (вид. 1, 4-5, 13, 25, 51), 212 (вид. 1-5), 215 (вид. 1-8)";1. Роменська райдержадміністрація2. ДП «Роменський агролісгосп»;Постанова Ради Міністрів УРСР від 19.04.1977  № 198, рішення облради від 13.10.1994 р.***
8;«Хухрянський»;заказник;гідрологічний;4591,6;"Охтирський р-н: Кардашівська, Чернеччинська, Хухрянська, Лутищанська, Куземинська, Вязівська с/р; заплава р. Ворскла від автодороги Охтирка - Лебедин до межі з Полтавською областю. ДП ""Охтирський лісгосп"": Хухрянське л-во, кв. 22, 27, 28, 38-40, 51-54, 56-57, 59-60, 76-77; ДП ""Охтирський агролісгосп"": кв. 92 (вид. 1-9, 18-19), кв. 95 (вид. 1-13, 15, 17-19)";1. Гетьманський НПП2. ДП «Охтирське лісове господарство»3. ДП «Охтирський агролісгосп»;Постанови Ради Міністрів УРСР від 25.02.1980 р. № 132 та від 12.10.1992 р. № 584, рішення облради від 13.10.1994 р.***
9;«Бакирівський»;заказник;гідрологічний;2606;"В.-Писарівський р-н: Катанська с/р, Кириківська селищ./р.; Охтирський р-н: Бакирівська с/р; Тростянецький р-н: Кам'янська с/р; заплава р. Ворскли від сіл Кам’янецьке-Катанське до автодороги Харків - Суми";Гетьманський НПП;Постанова Ради Міністрів УРСР від 19.04.1977  № 198, рішення облради від 13.10.1994 р.***
10;«Климентівський»;заказник;гідрологічний;1007,5;"Охтирський р-н: Пологівська, Староіванівська с/р;Заплава Ворскли від автодороги Харків -Суми до м. Охтирка";Гетьманський НПП;Указ Президента України від 09.12.1998 р. № 1341
;Разом заказників гідрологічних;5;;11230,4;;;
;Всього заказників загальнодержавного значення;10;;17780,3;;;
1;«Яблуня-колонія»;пам`ятка природи;ботанічна;0,1;Кролевецький р-н: м. Кролевець, вул. Андріївська, 71;Кролевецька районна станція юних натуралістів;Укази Президента України від 09.12.1998 р. № 1341 та від 12.09.2005 р. № 1238
;Разом пам`яток природи ботанічних;1;;0,1;;;
2;«Урочище Боромля»(у складі РЛП «Сеймський»);пам`ятка природи;зоологічна;55;"Конотопський р-н: Хижківська с/р; в заплаві Сейму нижче с.Камінь. ДП «Конотопський лісгосп»: Новомутинське л-во,кв. 102 (діл. 1-9, 11-12), 103 (діл. 1-8, 12)**";ДП «Конотопське лісове господарство»;Розпорядження Ради Міністрів УРСР від 14.10.1975 р. № 780-Р
;Разом пам`яток природи зоологічних;1;;55;;;
3;«Озеро Шелехівське»;пам`ятка природи;гідрологічна;7;"Лебединський р-н: Межирицька с/р; на північ від с.Межирич.ДП «Лебединський лісгосп»: Межирицьке л-во, кв. 97 (діл. 19)";ДП «Лебединське лісове господарство»;Розпорядження Ради Міністрів УРСР від 14.10.1975 р. № 780-Р
;Разом пам`яток природи гідрологічних;1;;7;;;
;Всього пам’яток природи загальнодержавного значення;3;;62,1;;;
1;«Сумський»;дендрологічний парк;;21;м. Суми, Лівий і правий береги ставу в заплаві р. Стрілка, притоки р. Сумка, між подвір’ями Сумського державного педагогічного університету ім. Макаренка, що по вул. Роменська, і Сумського національного аграрного університету, що по вул. Кірова;Сумська міська рада;Постанова Ради Міністрів УРСРвід 07.01.1987 р. № 2
;Всього дендрологічних парків загальнодержавного значення;1;;21;;;
1;«Тростянецький»;Парк-пам’ятка садово-паркового мистецтва;-;256;"Тростянецький р-н: Тростянецька м/р, Мащанська с/р;ДП «Тростянецький лісгосп»: Нескучанське л-во, кв. 5, 14-16";ДП «Тростянецьке лісове господарство»;Постанова Ради Міністрів УРСР від 29.01.1960 р. № 105
2;«Кияницький»;Парк-пам’ятка садово-паркового мистецтва;-;55,6632;Сумський р-н: Кияницька с/р, с. Кияниця;Сумський національний аграрний університет;Постанова Ради Міністрів УРСР від 29.01.1960 р. № 105
;Всього парків-пам`яток садово-паркового мистецтва загальнодержавного значення;2;;311,6632;;;
;Всього територій та об’єктів ПЗФ загальнодержавного значення;19;;58633,1632;;;
Території та об’єкти природно-заповідного фонду місцевого значення;;;;;;;
1;«Сеймський»;Регіональні ландшафтні парки;;98857,9;"Річкова долина Сейму від мосту в с. Чумакове до межі з Чернігівською областю. Буринський р-н: Червонослобідська, Олександрівська, Гвинтівська с/р; кв. 1 (вид. 6-23), 2 (6, 18-26), 3 (вид. 4-7, 14-32), 8 (вид. 1-4, 7-15), 9 (вид. 8-10).Конотопський р-н: Кузьківська, Козацька, Вирівська, Попівська, Хижківська, Мельнянська, Бочечківська, Присеймівська, Духанівська с/р. ДП ""Конотопський лісгосп"": Конотопське л-во: кв. 77 (діл. 21, 27, 29-30); Новомутинське л-во: кв. 1-43, 50-54, 65-70, 81-84, 94-98, 99-109. ДП ""Конотопський агролісгосп"": кв. 1 (вид. 1, 4-9, 13-43), 2-3, 4 (вид. 14-19), 11, 12 (вид. 29-34, 42-44), 13 (вид. 14-31), 14-15, 16 (вид. 1-4, 13-25, 29-31), 17 (15-16, 18), 18-31, 32 (вид. 1-16, 24-26), 33 (вид. 6-14), 34-36, 37 (вид. 1-20, 23-60), 38 (вид. 1-19), 42 (вид. 1-2), 44, 46, 48 (вид. 1-2), 49 (вид. 1-4, 13-26), 51 (вид. 1-5), 52 (вид. 2-3), 59, 72 (вид. 28-31), 73 (вид. 42). Кролевецький р-н: Зазірківська, Локнянська, Литвиновицька, Камінська, Мутинська, Ярівська, Дубовицька, Алтинівська, Червоноранківська, Ленінська с/р. ДП ""Кролевецький агролісгосп"": Ярославецьке л-во, кв. 45, 47, 48 (вид. 12-22), 49 (вид. 2, 6, 8-24), 50-58; Червоноранківське л-во, кв. 18 (вид. 46-69, 72, 75-77), 20 (вид. 79, 87-91), 29 (вид. 6-15, 30-95), 30, 31 (вид. 16-67, 12), 33, 34 (вид. 45), 35-40, 41 (вид. 19-21), 42-46, 47 (вид. 1-37, 39-51, 55-66), 48-53. Путивльський р-н: Волокитинська, Стрільниківська, Яцинська, Бобинська, Сафонівська, Зіннівська, Князівська, Октябрьська, Чорнобривківська с/р. ДП ""Кролевецьке лісомисливське господарство"": Ярославецьке л-во, кв. 48 (діл. 1, 5)**. ДП ""Конотопський лісгосп"": Путивльське л-во: кв. 25-27, 32-34, 36, 42-44, 48-72, 80-86**.  ДП ""Путивльський агролісгосп"": кв. 1-11, 47-51, 56-58, 88-102, 103 (вид. 1-14), 104, 114-118, 120";Буринський район: Червонослобідська, Олександрівська, Гвинтівська сільська рада, ДП «Буринський агролісгосп»Конотопський район: Кузьківська, Козацька, Вирівська, Попівська, Хижківська, Мельнянська, Бочечківська, Присеймівська, Духанівська сільські ради, ДП «Конотопське лісове господарство», ДП «Конотопський агролісгосп»Кролевецький район: КСП «Заозерне», КСП «Ленінський шлях», КСП «Ковпаківець», КСП«Присеймівське», КСП «Україна», КСП ім. Петровського, КСП ім. Карла Маркса, КСП ім. Горького, КСП ім. Мічуріна, КСП «Ленінське», ДП «Кролевецький агролісгосп»Путивльський район: КСП «Світанок», КСП «Україна», КСП ім. Ковпака, КСП «Перемога», КСП «Мир»,  ТОВ«Колос», «Промінь», КСП «Росія», КСП ім. Леніна, КСП «Славінь», асоціації кооперативів ім. Карла Маркса, АТ «Октябрьське», ДП «Конотопське лісове господарство», ДП «Кролевецьке лісомисливське господарство», ДП «Путивльський агролісгосп»;Розпорядження голови облдержадміністрації від 14.12.1995 р. № 237
;Всього регіональних ландшафтних парків;1;;98857,9;;;
1;«Верхньоесманський»;заказник;ландшафтний;2912,5;"Глухівський р-н: Шевченківська, Землянківська, Слоутська с/р; в заплаві р. Есмань, притоки р. Реть Між селами Слоут, Землянка, Гута. ДП ""Глухівський лісгосп"": Землянківське л-во, кв. 18-24, 55-69, Слоутське л-во, кв. 69-73, 77-81, 83-86; ДП ""Глухівський агролісгосп"": кв. 66 (вид. 5-31), 69 (вид. 1-17, 20-25), 70, 79 (вид. 15-16), 80 (вид. 25-26)";1. Шевченківська сільська рада2. Землянківська сільська рада3. ДП «Глухівське лісове господарство»4. ДП «Глухівський агролісгосп»;Рішення облвиконкому від 25.09.1979 р. № 662, рішення облради від 13.10.1994 р.***
2;«Ворожбянський»;заказник;ландшафтний;2948,1;"В заплаві річки Псел між селами Шпилівка, Патріотівка, Ворожба. Лебединський р-н: Ворожбянська с/р; ДП ""Лебединський лісгосп"": Великовисторопське л-во, кв. 8-10; ДП ""Лебединський агролісгосп"": кв. 35 (вид. 1-37). Сумський р-н: Низівська селищ./р, Шпилівська с/р; ДП ""Сумський лісгосп"": Низівське л-во, кв. 23-24, 27-30, 39-40, 42-44, 46-47, 49-51, 53-56, 59-61, 64-68, 82; ДП ""Сумський агролісгосп"": кв. 105 (вид. 33, 37, 39-43, 45-47), 106 (вид. 54-56)";1. Ворожбянська сільська рада2. ДП «Лебединське лісове господарство»3. ДП «Лебединський агролісгосп»4. Низівська селищна рада5. Шпилівська сільська рада6. ДП «Сумське лісове господарство»7. ДП «Сумський агролісгосп»;Рішення облвиконкому від 25.09.1979 р. № 662, рішення облради від 18.12.2008 р.
3;«Єзучський»;заказник;ландшафтний;669,3;"Конотопський р-н: Вирівська с/р; між населеними пунктами м. Конотоп, с. Вирівка, с. Лисогубівка.";Вирівська сільська рада;Рішення облвиконкому від 21.12.1983 р. № 407
4; „Березовий гай”;заказник;ландшафтний;706;"Путивльський р-н: Линівська, Юр'ївська с/р; на р. Горн, приток р. Сейм";1. Линівська сільська рада2. Юр'ївська сільська рада;Рішення облвиконкому від 21.12.1983 р. № 407
5;«Бочечанський» ;заказник;ландшафтний;97,8;"Конотопський р-н: Бочечківська с/р; на північ від с. Бочечки.ДП ""Конотопський агролісгосп"", кв. 52 (вид. 1)";1. Бочечківська сільська рада2. ДП «Конотопський агролісгосп»;Рішення облвиконкому від 21.12.1983 р. № 407
6;«Кочубеївський»;заказник;ландшафтний;149,5;"Кролевецький р-н: Гружчанська с/р; ДП ""Кролевецьке лісомисливське господарство"": Гружчанське л-во, кв. кв. 57, 58 (діл. 17-30, 33), 59 (діл. 11-16, 18, 20, 21.1, 22-23), 60 (діл. 13-14, 21.1), 70 (діл. 21)**";ДП «Кролевецьке лісомисливське господарство»;Рішення облвиконкому від 21.12.1983 р. № 407, рішення облради від 15.10.2010 р.
7;«Битицький»;заказник;ландшафтний;867,5;"Сумський р-н:  Битицька, Могрицька с/р;ДП ""Сумський лісгосп"": Сумське л-во, кв. 127-135, 137; Могрицьке л-во, кв. 115-116";1. Битицька сільська рада2. ДП «Сумське лісове господарство»;Рішення облвиконкому від 21.11.1984 р. №334, рішення облради від 13.10.1994 р.***
8;«Лисиця»;заказник;ландшафтний;142,5;"Тростянецький р-н: Боромлянська с/р; в балці біля с. Боромля. ДП ""Тростянецький агролісгосп"":, кв. 6 (вид. 7, 10-29)";1. Боромлянська сільська рада2. ДП «Тростянецький агролісгосп»;Розпорядження представника Президента України в області від 28.12.1992 р. № 347
9;«Діброва»;заказник;ландшафтний;766,7;"Шосткинський р-н:  Каліївська, Івотська с/р; між селами Івотка та Каліївка. ДП ""Шосткинський агролісгосп"": кв. 16 (вид. 8-11, 78-18, 20-26), кв. 31 (вид. 4-28)";1. Каліївська сільська рада2. Івотська сільська рада3. ДП «Шосткинський агролісгосп»4. ТОВ «Авангард-98»;Розпорядження представника Президента України в області від 28.12.1992 р. № 347
10;«Могрицький»;заказник;ландшафтний;15,2;"Сумський р-н:  Могрицька с/р; правий корінний берег Псла біля с. Могриця";Могрицька сільська рада;Розпорядження голови облдержадміністрації від 14.12.1995 р. № 237
11;«Вільшанківський»;заказник;ландшафтний;132,4;"Сумський р-н:  В.-Чернеччинська с/р; неподалік від дороги с. Велика Чернеччина – с. Ольшанки.ДП ""Сумський агролісгосп"": кв. 68 (вид. 11, 33-34)";1. Великочернеччинська сільська рада2. ДП «Сумський агролісгосп»;Розпорядження голови облдержадміністрації від 14.12.1995 р. № 237
12;«Монастирський ліс»;заказник;ландшафтний;864;"Путивльський р-н:  Линівська с/р; урочище ""Монастирський ліс"" на південь від с. Нова Слобода. ДП ""Конотопський лісгосп"": Бунякінське л-во, кв. 66-77, 80-83";ДП «Конотопське лісове господарство»;Розпорядження голови облдержадміністрації від 14.12.1995 р. № 237
13;«Прудищанський»;заказник;ландшафтний;2538;"Ямпільський р-н:  Ямпільська селищ./р, Паліївська с/р; в лісовому масиві на захід від с. Прудище. ДП ""Свеський лісгосп"": Прудищанське л-во, кв. 21-72";ДП «Свеське лісове господарство»;Розпорядження голови облдерж-адміністрації  від 14.12.1995 р. № 237, рішення облради від 25.12.2002 р.
14;«Коржівський»;заказник;ландшафтний;23,3;"Роменський р-н:  Коржівська с/р; ДП ""Роменський агролісгосп"": Андріяшівське л-во, кв. 156 (вид. 7-9)";ДП «Роменський агролісгосп»;Рішення облради від 25.09.2003 р.
15;«Вощилиха»;заказник;ландшафтний;74,3;"Роменський р-н:  Басівська с/р;заплава р. Сула на південний схід від с. Вощилиха. ДП ""Роменський агролісгосп"": кв. 95 (вид. 2-3, 22, 28-30, 36, 38)";1. Басівська сільська рада2. ДП «Роменський агролісгосп»;Рішення облради від 29.11.2005 р.
16;«Духанівський»;заказник;ландшафтний;71,9;"Конотопський р-н: Духанівська с/р; за південно-західною околицею с. Духанівка. ДП ""Конотопський агролісгосп"": кв. 40 (вид. 1-11), 39 (вид. 6-12, 15)";1. ДП «Конотопський агролісгосп»2. Духанівська сільська рада;Рішення облради від 04.08.2006 р.
17;«Дібрівка»;заказник;ландшафтний;64,5;"Недригайлівський р-н: Недригайлівська селищ./р; місцеве урочище обабіч автодороги смт. Недригайлів-с. Козельне";Недригайлівська селищна рада;Рішення облради від 27.07.2007 р.
18;«Шевців»;заказник;ландшафтний;96;"Краснопільський р-н: Угроїдська селищ./р; ДП ""Краснопільський лісгосп"": Краснопільське л-во, кв. 11-12";ДП «Краснопільське лісове господарство»;Рішення облради від 27.06.2008 р.
19;«Біликів»;заказник;ландшафтний;50,5;"Краснопільський р-н: Угроїдська селищ./р; ДП ""Краснопільський лісгосп"", Краснопільське л-во, кв. 10";1. ДП «Краснопільське лісове господарство»2. Угроїдська селищна рада;Рішення облради від 27.06.2008 р.
20;«Образ»;заказник;ландшафтний;23,8;"Краснопільський р-н: Самотоївська селищ./р;ДП ""Краснопільський лісгосп"": Великобобрицьке л-во,кв. 37 вид. 11-25";ДП «Краснопільське лісове господарство»;Рішення облради від 18.11.2011 р.
21;"""Косарівщина""";заказник;ландшафтний;58,97;;;Рішення сесії облради від 22.02.2013 р.
;Разом заказників ландшафтних;21;;13272,77;;;
1;«Ушинський»;заказник;лісовий;104;"Шосткинський р-н:  Ковтунівська с/р; на захід від м. Шостка. ДП ""Шосткинський лісгосп"": Шосткинське л-во, кв. 30-33";ДП «Шосткинське лісове господарство»;Рішення облвиконкому від 31.12.1980 р. №704
2;«Богданівський»;заказник;лісовий;1489;"Шосткинський р-н:  Ображіївська с/р; на південь від с. Ушинське. ДП ""Шосткинський лісгосп"": Шосткинське л-во, кв. 1-29";ДП «Шосткинське лісове господарство»;Рішення облвиконкому від 15.04.1975 р. №219
3;«Острів»;заказник;лісовий;272;"С.-Будський р-н: Нововасилівська с/р; в заплаві р. Зноба. ДП ""С.-Будський лісгосп"": Очкинське л-во, кв. 5-12";ДП «С.-Будське лісове господарство»;Розпорядження представника Президента України в області від 28.12.1992 р. №347
;Разом заказників лісових;3;;1865;;;
1;«Мутинський»;заказник;ботанічний;347;"Конотопський р-н: Козацька с/р; одна ділянка біля дороги між селами Гута - Жолдаки, друга - на схід від с. Новомутин. ДП ""Конотопський держлісгосп"": Новомутинське л-во, кв. 39-40, 54, 66, 99-100";ДП «Конотопське лісове господарство»;Рішення облвиконкому від 27.07.1977 р. №430
2;«Андріївський»;заказник;ботанічний;37;"Кролевецький р-н:  Кролевецька м/р; поряд з селом Боцманів. ДП ""Кролевецьке лісомисливське господарство"": Хрещатинське л-во, кв. 90";ДП «Кролевецьке лісомисливське господарство»;Рішення облвиконкому від 27.07.1977 р. №430
3;«Ставище»;заказник;ботанічний;30;"Кролевецький р-н:  Ленінська с/р; біля дороги з с. Ленінське до с. Алтинівки. ДП ""Кролевецьке лісомисливське господарство"": Кролевецьке л-во, кв. 55 (діл. 1-2, 4, 6-9, 11-19, 23.1, 24)**";ДП «Кролевецьке лісомисливське господарство»;Рішення облвиконкому від 27.07.1977 р. №430
4;«Мариця» ;заказник;ботанічний;14,2;"Кролевецький р-н:  Волокитинська с/р; неподалік від с. Новоселиця Зазірківської сільради. ДП ""Кролевецьке лісомисливське господарство"": Ярославецьке л-во, кв. 48 (діл. 1, 5)**";ДП «Кролевецьке лісомисливське господарство»;Рішення облвиконкому від 27.07.1977 р. №430
5;«Борозенківський»;заказник;ботанічний;295;"Роменський р-н:  Плавинищенська с/р; примикає до автодороги Ромни - Конотоп між селами Гаї - Борозенка. ДП ""Роменський лісгосп"": Роменське л-во, кв. 34-39";ДП «Роменське лісове господарство»;Рішення облвиконкому від 31.12.1980 р. №704
6;«Хмелівський»;заказник;ботанічний;82;"Роменський р-н:  Басівська с/р; у верхів’ї р. Борозенки. ДП ""Роменський лісгосп"": Томашівське л-во, кв. 57";ДП «Роменське лісове господарство»;Рішення облвиконкому від 31.12.1980 р. №704
7;«Воронізький»;заказник;ботанічний;340;"Шосткинський р-н:  Воронізька с/р; поряд з смт.Вороніж.ДП ""Шосткинський лісгосп"": Воронізьке л-во, кв. 5-12";ДП «Шосткинське лісове господарство»;Рішення облвиконкому від 31.12.1980 р. №704
8;«Підліснівський»;заказник;ботанічний;20;"Сумський р-н:  Підліснівська с/р; в балці на південь від с. Олександрівка";Підліснівська сільська рада;Розпорядження голови облдерж-адміністрації від 14.12.1995 р. № 237
9;«Саївський»;заказник;ботанічний;9,5;"Недригайлівський р-н:  Козельненська с/р; у балці між селами Козельне - Саєве";Козельненська сільська рада;Розпорядження голови облдерж-адміністрації від 14.12.1995 р. № 237
10;«Голубців»;заказник;ботанічний;16;"Недригайлівський р-н:  Курманівська с/р; у балці на околиці смт. Недригайлів";Козельненська сільська рада;Розпорядження голови облдерж-адміністрації від 14.12.1995 р. № 237
11;«Березів яр»;заказник;ботанічний;17,7;"Роменський р-н:  Малопавлівська с/р; урочище «Березів яр». ДП ""Охтирський агролісгосп"": кв. 40 (вид. 3-4, 6-7)";1. Малопавлівська сільська рада2. ДП «Охтирський агролісгосп»;Рішення облради від 28.01.2003 р.
12;«Лунарієвий»;заказник;ботанічний;340;"Сумський р-н:  Могрицька с/р; ДП ""Сумський лісгосп"": Могрицьке л-во, кв. 40-41, 51, 53-55";ДП «Сумське лісове господарство»;Рішення облради від 25.09.2003 р. та 30.08.2005 р.
13;«Сурмачівський»;заказник;ботанічний;53,3;"Роменський р-н:  Глинська с/р; ДП ""Роменський агролісгосп"": Андріяшівське л-во, кв. 180 (вид. 23-40, 47-48)";1. Глинська сільська рада2. ДП «Роменський агролісгосп»;Рішення облради від 25.09.2003 р.
14;«Засулля»;заказник;ботанічний;13,5;"Роменський р-н:  Бобрицька с/р; на північ від с. Бобрик, болотний масив між залізницею та автодорогою. ДП ""Роменський агролісгосп"": Андріяшівське л-во, кв. 169 (вид. 5-6), 170 (вид. 27.1), 171 (вид. 1-4)";ДП «Роменський агролісгосп»;Рішення облради від 25.09.2003 р.
15;«Дубинський»;заказник;ботанічний;39,4;"Роменський р-н:  Хоминцівська с/р; на південь від села  Дубина. ДП ""Роменський агролісгосп"": Андріяшівське л-во, кв. 133 (вид. 54, 56)";1. Хоминцівська сільська рада2. ДП «Роменський агролісгосп»;Рішення облради від 26.05.2004 р.
16;«Громадська дума»;заказник;ботанічний;72,4;"Роменський р-н:  Хоминцівська с/р; на північний захід від с. Хоминці. ДП ""Роменський лісгосп"": Глинське л-во, кв. 5 (діл. 5); ДП ""Роменський агролісгосп"": Андріяшівське л-во, кв. 134 (вид. 39, 40), 135 (вид. 9), 136 (вид. 1-2, 5-14)";1. Хоминцівська сільська рада2. ДП «Роменський агролісгосп»3. ДП «Роменське лісове господарство»;Рішення облради від 26.05.2004 р.
17;«Джерельні розсипи»;заказник;ботанічний;172,78;"Роменський р-н:  Пустовійтівська с/р; заплава р. Сула на південний захід від с. Герасимівка";Пустовійтівська сільська рада;Рішення облради від  29.11.2005 р.
18;«Ковиловий»;заказник;ботанічний;3,9;"Л.-Долинський р-н:  Колядинецька с/р; в балці на північній околиці с. Колядинець";Колядинецька сільська рада;Рішення облради від 04.08.2006 р.
