№ з.п.;Назва території чи об’єкта ПЗФ;Категорія ;Тип;Площа, га;Місце розташування  території чи об`єкту ПЗФ;Назва установи, підпрємства, організації, землекористувача (землевласника), у віданні якого знаходиться територія чи об’єкт ПЗФ;Рішення, згідно з яким створено (змінено) дану територію чи об’єкт ПЗФ
20.                ;Губський;заказник;гідрологічний;5,4;Звенигородський район, кв. 40 вид. 6, кв. 41 вид. 12 Хлипнівського л-ва;"ДП ""Звенигородський лісгосп""";Ріш. ОВК від 28.11.79 р. № 597
21.                ;Гудзівський;заказник;гідрологічний;7,8;м. Звенигородка;СПД Каюк Я.А.;Ріш. Обл. ради від 23.12.98 р. № 5-3
22.                ;Гризлове;заказник;гідрологічний;1,4;Звенигородський район, с.Юрківка;СТОВ ім. Ватутіна;Ріш. Обл. ради від 23.12.98 р. № 5-3
23.                ;“Джерело”;заказник;гідрологічний;0,9;Звенигородський район,с. Шевченкове;Шевченківська сільська рада;Ріш. Обл. ради від 23.12.98 р. № 5-3
24.                ;Заобрудомський;заказник;гідрологічний;6,9;Звенигородський район, с. Водяники;Водяницька сільська рада;Ріш. ОВК від 28.11.79 р. № 597
25.                ;“Звенигора”;заказник;гідрологічний;22,2;Звенигородський район, с. Гудзівка;Гудзівська сільська рада;Ріш. Обл. ради від 23.12.98 р. № 5-3
26.                ;“Курниковий”;заказник;гідрологічний;1,4;Звенигородський район, с.Чижівка;Чижівська сільська рада;Ріш. Обл. ради від 23.12.98 р. № 5-3
27.                ;“Мельників”;заказник;гідрологічний;40,2;Звенигородський район, с.Гусакове;"СФГ ""Поляна""голова – Вареник А.А.";Ріш. Обл. ради від 23.12.98 р. № 5-3
28.                ;Мизинівський;заказник;гідрологічний;77,9;Звенигородський район, с.Мизинівка;Мизинівська сільська рада;Ріш. ОВК від 28.11.79 р. № 597
29.                ;“Морин”;заказник;гідрологічний;5,1;Звенигородський район, с. Моринці;Моринська сільська рада;Ріш. Обл. ради від 23.12.98 р. № 5-3
30.                ;Мурзинівський;заказник;гідрологічний;31,8;Звенигородський район, с. Мурзинці;Неморожська сільська рада;Ріш. ОВК від 28.11.79 р. № 597
31.                ;“Наливайкове”;заказник;гідрологічний;0,3;Звенигородський район, с.Моринці;Моринська сільська рада;Ріш. Обл. ради від 08.04.00 р. № 15-4
32.                ;Низівський;заказник;гідрологічний;6,9;Звенигородський район, с. Кобиляки;СТОВ “Злагода”;Ріш. ОВК від 28.11.79 р. № 597
33.                ;Обарівшинський;заказник;гідрологічний;50,1;Звенигородський район, с. Вільхівець;Вільхівецька сільська рада;Ріш. ОВК від 28.11.79 р. № 597
34.                ;“Озеро”;заказник;гідрологічний;3,8;Звенигородський район,с. Шевченкове;Шевченківська сільська рада;Ріш. Обл. ради від 23.12.98 р. № 5-3
35.                ;Панський;заказник;гідрологічний;22;Звенигородський район,с. Михайлівка;"СФГ ""Яблунька""";Ріш. ОВК від 28.11.79 р. № 597
36.                ;Питовник;заказник;гідрологічний;0,9;с.Козацьке;Козацька сільська рада;Рішення ОР від 10.11.06 № 5-9/У
37.                ;Попівський;заказник;гідрологічний;7;Звенигородський район, с. Рижанівка;Рижанівська сільська рада;Ріш. ОВК від 28.11.79 р. № 597
38.                ;Приворотський;заказник;гідрологічний;12;Звенигородський район, кв. 47 вид. 1 Вільхівецького л-ва;"ДП ""Звенигородське ЛГ""";Ріш. ОВК від 28.11.79 р. № 597
39.                ;Птахоферма;заказник;гідрологічний;1,5;Звенигородський район, с. Козацьке;Козацька сільська рада;Рішення ОР від 10.11.06 № 5-9/У
40.                ;Рудьково;заказник;гідрологічний;3,5;Звенигородський район, с. Козацьке;Козацька сільська рада;Рішення ОР від 10.11.06 № 5-9/У
41.                ;Свяченський;заказник;гідрологічний;7;Звенигородський район, с. Тарасівка;Тарасівська сільська рада;Ріш. ОВК від 28.11.79 р. № 597
42.                ;Сколиватський;заказник;гідрологічний;5,2;Звенигородський район, м.Ватутіно;ДКВП “Водока-нал” м. Ватутіно;Ріш. ОВК від 28.11.79 р. № 597
43.                ;Скороходівський;заказник;гідрологічний;15;Звенигородський район, с. Ново-Українка;Тарасівська сільська рада;Ріш. ОВК від 28.11.79 р. № 597
44.                ;Старобудівський;заказник;гідрологічний;20,8;Звенигородський район, с.Стара Буда;Мизинівська сільська рада;Ріш. ОВК від 28.11.79 р. № 597
45.                ;Стецівський;заказник;гідрологічний;50;Звенигородський район, с. Стецівка;Стецівська сільська рада;Ріш. ОВК від 28.11.79 р. № 597
46.                ;Хуторянський;заказник;гідрологічний;24,9;Звенигородський район, с. Попівка;Попівська сільська рада;Ріш. Обл.. ради від 23.12.98 р. № 5-3
47.                ;Шахтарський;заказник;гідрологічний;1;Звенигородський район, с. Козацьке;Козацька сільська рада;Рішення ОР від 10.11.06 № 5-9/У
48.                ;Шахтінський;заказник;гідрологічний;2,1;Звенигородський район, с. Богачівка;Богачівська сільська рада;Ріш. Обл. ради від 23.12.98 р. № 5-3
49.                ;Яличанський;заказник;гідрологічний;3;Звенигородський район, с. Майданівка;Хлипнівська сільська рада;Ріш. ОВК від 28.11.79 р. № 597
50.                ;Громадський;заказник;гідрологічний;4,6;В адмінмежах Боровиківської сільської ради Звенигородського району;Боровиківська сільська рада;Ріш. Обл. ради від 28.08.09 р. № 28-8/V
51.                ;Павловський;заказник;гідрологічний;1,4;В адмінмежах Ризинської сільської ради Звенигородського району;Ризинська сільська рада;Ріш. Обл. ради від 23.06.10 р. № 34-9/V
52.                ;Кононівський (3 ділянки);заказник;гідрологічний;29;Канівський район, с.Кононча;Кононівська сільська рада;Ріш. ОВК від 28.11.79 р. № 597
53.                ;Мартинівський;заказник;гідрологічний;94;Канівський район, с. Мартинівка;Мартинівська сільська рада;Ріш. ОВК від 28.11.79 р. № 597
54.                ;Сажалківський;заказник;гідрологічний;12,8;Канівський район, с. Черниші;Чернишська сільська рада;Ріш. ОВК від 28.11.79 р. № 597
55.                ;Синявський;заказник;гідрологічний;36;Канівський район, с. Синявка;Козарівська сільська рада;Ріш. ОВК від 28.11.79 р. № 597
56.                ;Чернишівський;заказник;гідрологічний;12,5;Канівський район, с. Черниші;Чернишська сільська рада;Ріш. ОВК від 28.11.79 р. № 597
57.                ;Став;заказник;гідрологічний;11;Камянський район, в адмінмежах  Радиванівської сільської ради;Радиванівська сільська рада;Ріш. Обл. ради від 28.12.2010  № 3 - 11/V
58.                ;Олійниківка;заказник;гідрологічний;1,9;Катеринопільський район, в адмінмежах Мокрокалигірської сільської ради;Мокрокалигірська сільська рада;Ріш. Обл. ради від 28.12.2010  № 3 - 11/V
59.                ;Бродецький;заказник;гідрологічний;39,3;Катеринопільський район, с. Бродецьке;Бродецька сільська рада;Ріш. Обл. ради від 23.12.98 р. № 5-3
60.                ;Мокрокалигірський;заказник;гідрологічний;0,8;Катеринопільський район, адмінмежі Мокрокалигірської сільської ради ;Мокрокалигірська сільська рада;Ріш. Обл. ради від 27.01.09 № 23/V
61.                ;Єрківський;заказник;гідрологічний;1,1;Катеринопільський район, адмінмежі Єрківської селищної ради ;Єрківська селищна рада;Ріш. Обл. ради від 27.01.09 № 23/V
62.                ;Волова балка;заказник;гідрологічний;10,4;Катеринопільський район, с. Пальчик;СТОВ  “Україна”;Ріш. Обл. ради від 23.12.98 р. № 5-3
63.                ;Катеринопільський;заказник;гідрологічний;3,7;смт.Катеринопіль;;Рішення ОР від 10.11.06 № 5-9/У
64.                ;“Казберова криниця”;заказник;гідрологічний;0,1;Корсунь-Шевченківський район, кв. 32 вид. 15 Квітчанського л-ва;"ДП ""К-Шевченківське лісове господарство""";Ріш. Обл. ради від 08.04.00 р. № 15-4
65.                ;Боярський;заказник;гідрологічний;3,2;Лисянський район, с. Боярка;Боярська сільська рада;Ріш. ОВК від 28.11.79 р.№ 597
66.                ;Босівський;заказник;гідрологічний;22,6;Лисянський район, с. Босівка;Босівська сільська рада;Ріш. ОВК від 28.11.79 р.№ 597
67.                ;Бужанський;заказник;гідрологічний;24,3;Лисянський район, с. Бужанка;Бужанська сільська рада;Ріш. ОВК від 28.11.79 р.№ 597
68.                ;Виноградський;заказник;гідрологічний;8,2;Лисянський район, с. Виноград;Виноградська сільська рада;Ріш. ОВК від 28.11.79 р.№ 597
69.                ;Войтилівський;заказник;гідрологічний;12,8;Лисянський район, с. Войтилівка;ПП Галушко Л.В.;Ріш. ОВК від 28.11.79 р.№ 597
70.                ;Кам’янобродський;заказник;гідрологічний;7;Лисянський район, с. Кам’яний Брід;Кам’янобрідська сільська рада;Ріш. ОВК від 28.11.79 р. № 597
71.                ;“Карлзбад”;заказник;гідрологічний;1,5;смт. Лисянка, правий берег р. ГнилийТікич;Комунальне підприємство “Благоустрій”;Ріш. Обл. ради від 08.04.00 р. № 15-4
72.                ;Лисянський;заказник;гідрологічний;1;смт. Лисянка;Лисянська селищна рада;Ріш. ОВК від 28.11.79 р. № 597
73.                ;Лисянський -   ІІ;заказник;гідрологічний;11;Півд.-східна околиця смт. Лисянка, заплава р. Гнилий Тікич;Лисянська селищна рада;Ріш. Обл. ради від 28.04.93 р.№ 14-21
74.                ;Мар’янівський;заказник;гідрологічний;26;Лисянський район, с. Мар’янівка;"СТОВ ""Торговий дім ""Лисянка Агро""";Ріш. ОВК від 28.11.79 р. № 597
75.                ;Площівський;заказник;гідрологічний;1,1;Лисянський район, кв. 6 вид. 1 Почапинської виробн. дільниці Лисянського ДЛГ;"ДП "" Лисянське ЛГ""";Ріш. ОВК від 28.11.79 р. № 597
76.                ;Почапинський;заказник;гідрологічний;1;Лисянський район, с. Почапинці;Почапинська сільська рада;Ріш. ОВК від 28.11.79 р. № 597
77.                ;Ріпківський;заказник;гідрологічний;3,9;Лисянський район, с. Ріпки;Ріпківська сільська рада;Ріш. ОВК від 28.11.79 р. № 597
78.                ;Семенівський;заказник;гідрологічний;4,7;Лисянський район, с. Семенівка;Погибляцька сільська рада;Ріш. ОВК від 28.11.79 р. № 597
79.                ;Чаплинський;заказник;гідрологічний;4,3;Лисянський район, с. Чаплинка;Чаплинська сільська рада;Ріш. ОВК від 28.11.79 р. № 597
80.                ;Хиженський;заказник;гідрологічний;6,9;Лисянський район, с. Хиженці;Хиженська сільська рада;Ріш. ОВК від 28.11.79 р. № 597
81.                ;Шестеринський;заказник;гідрологічний;27,3;Лисянський район, с. Шестеринці;Шестеринська сільська рада;Ріш. ОВК від 28.11.79 р. № 597
82.                ;Яблунівський;заказник;гідрологічний;3;Лисянський район, с. Яблунівка;СТОВ “Нива”;Ріш. ОВК від 28.11.79 р. № 597
83.                ;Гнилий Тікич;заказник;гідрологічний;52,1;В адмінмежах Лисянської селищної ради;Лисянська селищна рада;Ріш. Обл. ради від 26.06.09 р. № 27-10/V
84.                ;Мартинів;заказник;гідрологічний;8,7;Маньківський район, с. Молодецьке;Молодецька сільська рада;Ріш. Обл. ради від 22.11.2011 р.  № 9-9/V
85.                ;Любительський;заказник;гідрологічний;5,5;Маньківський район, с. Кривець;Кривецька сільська рада;Ріш. Обл. ради від 22.11.2011 р.  № 9-9/V
86.                ;Бабків ставок;заказник;гідрологічний;5;Маньківський район, с. Дзендзелівка;Дзендзелівська сільська рада;Ріш. ОВК №14 - 6 від 17.02.03
87.                ;Вікторівський;заказник;гідрологічний;21;Маньківський район, с. Вікторівка;Вікторівська сільська рада;Ріш. ОВК від 28.11.79 р. № 597
88.                ;Кинашівський;заказник;гідрологічний;10,4;смт. Маньківка;Маньківська селищна рада;Ріш. ОВК №14 - 6 від 17.02.03
89.                ;Кислинський;заказник;гідрологічний;45,3;Маньківський район, с. Кислин;Кислинська сільська рада;Ріш. ОВК від 28.11.79 р. № 597
90.                ;Красноставський;заказник;гідрологічний;8;Маньківський район, с. Красноставка;Добрянська сільська рада;Ріш. ОВК №14 - 6 від 17.02.03
91.                ;Свячене;заказник;гідрологічний;2;смт. Маньківка;Маньківська селищна рада;Ріш. Обл. ради від 21.12.07.р. № 14-19/V
92.                ;Болото Руда;заказник;гідрологічний;167,2;В адмінмежах Добрянської сільської радиМаньківського району;Добрянська сільська рада;Ріш. Обл. ради від 07.08.08.р. № 20-16/V
93.                ;Курбетівський;заказник;гідрологічний;18,2;смт. Маньківка;Маньківська селищна рада;Ріш. ОВК №14 - 6 від 17.02.03
94.                ;Кутівський;заказник;гідрологічний;13,7;Маньківський район, с.Кути;Кутівська сільська рада;Ріш. ОВК №14 - 6 від 17.02.03
95.                ;Полківничий;заказник;гідрологічний;8,6;Маньківський район, с. Іваньки;Іваньківська сільська рада;Ріш. ОВК №14 - 6 від 17.02.03
96.                ;Рогівський;заказник;гідрологічний;26,1;Маньківський район, с. Роги;Рогівська сільська рада;Ріш. ОВК №14 - 6 від 17.02.03
97.                ;Русалівський;заказник;гідрологічний;40,4;Маньківський район, с. Русалівка;Русалівська сільська рада;Ріш. ОВК №14 - 6 від 17.02.03
98.                ;Цибулівський;заказник;гідрологічний;371;Монастирищенський район, с. Івахни;Івахнянська сільська рада;Ріш. ОВК від 28.11.79 р. № 597
99.                ;Шуляцьке болото;заказник;гідрологічний;318;Монастирищенський район,с. Шарнопіль;Зарубинецька  сільська рада;Ріш. ОВК від 28.11.79 р. № 597
100.             ;Степівська Руда;заказник;гідрологічний;169,9;В адмінмежах Степівської сільської ради Монастирищенського району;Степівська сільська рада;Ріш. Обл. ради від 23.06.10 р. № 34-9/V
101.             ;Сунківський;заказник;гідрологічний;28;Смілянський район, с. Сунки;Сунківська сільська рада;Ріш. ОВК від 28.11.79 р. № 597
102.             ;Ірдинське болото;заказник;гідрологічний;857,5;"Смілянський район: Пн-Сх околиця м.Сміли, землі КСП–126,0 га, Смілянське л-во ДП ""Смілянське ЛГ""–246,9 га; Черкаський район: кв. 297-300, 303 Тясминського л-ва ДП ""Черкаське ЛМГ""–484,6 га";"ДП ""Смілянське ЛГ"", Костянтинівська сільська рада, ДП "" Черкаське ЛМГ""";Ріш. ОВК від 28.11.79 р. № 597
103.             ;Урочище Одая;заказник;гідрологічний;25;в адмінмежах Лісівської сільської ради Тальнівського району;Лісівська сільська рада;Ріш. Обл. ради від 15.02.2011 № 4 - 13/VI
104.             ;“Озеро”;заказник;гідрологічний;0,28;Черкаський район, с. Руська Поляна вул. Леніна – Паризької комуни;Русько –Полянська сільська рада;Ріш. Обл. ради від 08.04.00 р. № 15-4
105.             ;"""Озерце біленьке""";заказник;гідрологічний;0,05;Чигиринський район, кв. 19, вид. 11 Чигиринського лісництва;"ДП ""Чигиринське ЛГ""";ріш. обл. ради від 03.07.02 № 2-8
106.             ;Старотясминський;заказник;гідрологічний;12;Чигиринський район, с. Зам’ятниця;Худоліївська сільська рада;Ріш. Обл. ради від 23.12.98 р. № 5-3
107.             ;Загородищанський;заказник;гідрологічний;50,4;Чорнобаївський район, с.Загородище;СКВ “Міжгір’я”;Ріш. ОВК від 28.11.79 р. № 597
108.             ;Савківський;заказник;гідрологічний;49,7;Чорнобаївський район, с. Савківка;Чорнобаївська селищна рада;Ріш. ОВК від 28.11.79 р. № 597
109.             ;Ревбинський;заказник;гідрологічний;25,4;Чорнобаївський район, с. Ревбинці;Ревбинецька сільська рада;Ріш. ОВК від 28.11.79 р. № 597
110.             ;Котів яр;заказник;гідрологічний;30,8;Шполянський район, с.Сигнаївка;Сигнаївська сільська рада;Ріш. ОВК від 28.11.79 р. № 597
111. ;Митницький;заказник;гідрологічний;39,3;Шполянський район, с. Лебедин;Лебединська сільська рада;Ріш. ОВК від 28.11.79 р. № 597
112.             ;Панський;заказник;гідрологічний;11;Шполянський район, с. Журавка;Журавська сільська рада;Ріш. ОВК від 28.11.79 р. № 597
113. ;Совгирів;заказник;гідрологічний;20,7;Шполянський район, с. Товмач;Товмачівська сільська рада;Ріш. ОВК від 28.11.79 р. № 597
114 .;Шостачка, Ракові верби;заказник;гідрологічний;47;Шполянський район, с. Матусів;Матусівська сільська рада;Ріш. ОВК від 28.11.79 р. № 597
115;Джумів;заказник;гідрологічний;14,4;Маньківський район, Маньківська сільська рада;Маньківська сільська рада;Рішення Черкаської обласної ради від 21.08.2012 №17-5/VI
115;Разом заказників гідрологічних;115;;4856,03;;;
1.                    ;Монастирський;заказник;ентомологічний;1,5;Городищенський район, околиця м. Городище;КСП ім.Шевченка;Ріш. ОВК від 14.04.83 р. № 205
2.                    ;Жашківський;заказник;ентомологічний;2;Жашківський район, околиця м.Жашків;"ТОВ мисливців та рибалок ""Жашківське""";Ріш. ОВК від 14.04.83 р. № 205
3.                    ;Гусаківський;заказник;ентомологічний;0,3;Звенигородський район, с.Гусакове;Гусаківська сільська рада;Ріш. ОВК від 14.04.83 р. № 205
4.                    ;Стебнівський;заказник;ентомологічний;23,6;Звенигородський район, урочище «Маслянки»;СТОВ «Стебне»;Рішення облвиконкому від 14.04.83 № 205
5.                    ;Тарапунський;заказник;ентомологічний;5;Кам’янський район, х. Червона Діброва;"ДП ""Кам’янський лісгосп""";Ріш. ОВК від 14.04.83 р. № 205
6.                    ;Тікичський;заказник;ентомологічний;35;смт. Катеринопіль;СТОВ “Катеринопільське”;Ріш. ОВК від 14.04.83 р. № 205
7.                    ;Будищанський;заказник;ентомологічний;2,5;Лисянський район, с. Будище;Будищанська сільська рада;Ріш. ОВК від 14.04.83 р. № 205
8.                    ;Стрілецький;заказник;ентомологічний;2;смт. Маньківка, ур. “Стрілище”, 4 км в бік с.Кишенці;Маньківська селищна рада;Ріш. ОВК від 14.04.83 р. № 201
9.                    ;Гончарів яр;заказник;ентомологічний;5;Монастирищенський район, с.Халаїдово;Халаїдівська сільська рада;Ріш. ОВК від 14.04.83 р. № 205
10.                ;Орадівський;заказник;ентомологічний;14;Христинівський район, с.Орадівка;Орадівська сільська рада;Ріш. ОВК від 14.04.83 р. № 205
11.                ;Підгірський;заказник;ентомологічний;20;Чорнобаївський район, с. Крутьки;Крутьківська сільська рада;Ріш. ОВК від 14.04.83 р. № 205
12.                ;Ярославський;заказник;ентомологічний;1;Шполянський район, с.Ярославка;Веселокутська  сільська рада;Ріш. ОВК від 14.04.83 р. № 205
12.;Разом заказників ентомологічних;12;;111,9;;;
1.                    ;Заріччя;заказник;загально-зоологічний;27;м. Городище;Всеукраїнська громадська організація «Асоціація рибалок України»;Ріш. Обл. ради від 26.06.09 р. № 27-10/V
2.                    ;“Луки”;заказник;загально-зоологічний;9;Звенигородський район, х. Луки, с. Вільхівець;Фермерське господарство “Мудрого”;Ріш. Обл. ради від 08.04.00 р. № 15-4
3.                    ;“Вітове”;заказник;загально-зоологічний;4;Північно-східна околиця м. Золотоноша;Дослідне господарство “Золотоніське”;Ріш. Обл. ради від 08.04.00 р. № 15-4
4.                    ;Колонія річкових бобрів;заказник;загально-зоологічний;0,5;Канівський район, кв. 1 Михайлів-ського лісництва ДП «Канівське лісове господарство»;ДП «Канівське лісове господарство»;ріш. обл. ради від 03.07.02 № 2-8
5.                    ;Виграївський;заказник;загально-зоологічний;3521,8756;Корсунь-Шевченківський район, кв. 16-21–238 га, кв. 27-19 га Корсунського л-ва, кв. 13-47–2189 га, кв. 48–113 га, кв. 12–50 га, кв. 50–41 га Виграївського л-ва, КСП ім.Хмельницького с.Виграїв, кв 1-2–18 га, смт. Стеблів, кв. 1, 24–267 га, “Зоря” м. К-Шевченків, кв. 4–71 га;"ДП ""К-Шевченківське лісове господарство""";Ріш. ОВК від 22.05.90 р. № 95
6.                    ;Стеблівський;заказник;загально-зоологічний;273,7;Корсунь-Шевченківський район, Стеблівське водоймище;К-Шевченківська райрада УТМР;Ріш. Обл. ради від 23.12.98 р. № 5-3
7.                    ;Імшан;заказник;загально-зоологічний;232;Черкаський район, кв. 45, 54, 63, 64, 70, 76, 80 Яснозірського л-ва, околиця с. Яснозір’я;ДП « К-ШевченківськиеЛГ»;Ріш. ОВК від 19.03.76 р. № 177
8.                    ;Мошнівський охоронна зона (280);заказник;загально-зоологічний;0,5;Черкаський район, 300 м не доїжджаючи до поворота на звірогосподарство по автомагісталі Черкаси-Канів (озерце);"ДП ""Черкаське ЛМГ""";Ріш. Обл. ради від 28.04.93 р. № 14-21
9.                    ;Плавучий;заказник;загально-зоологічний;405;Острів „Плавучий”, в адмінмежах Тубільцівської сільської ради Черкаського району;Тубільцівська сільська рада;Ріш. Обл. ради від 06.06.08 р. № 18-13/V
10.                ;Осокінські острови;заказник;загально-зоологічний;3500;Острови та акваторія Кременчуцького водосховища в адмінмежах Свидівоцької сільської ради Черкаського району;Свидівська сільська рада;Ріш. Обл. ради від 07.08.08.р. № 20-16/V
10.;Разом заказників загально-зоологічних;10;;7973,5756;;;
1.                    ;Роський;заказник;іхтіологічний;120;Канівський район, Держзапас. Акваторія від гирла р.Рось до с.Межиріч;Хмільнянська сільська рада;Ріш. ОВК від 21.11.84 р. № 354
1.;Разом заказників іхтіологічних;1;;120;;;
1.                    ;Бабарська оболонь;заказник;ландшафтний;23,4;В адмінмежах Жорнокльовівсь-кої сільської ради Драбівського району;Жорнокльовівська сільська рада;Ріш. Обл. ради від 28.08.09 р. № 28-8/V
2.                    ;Неморозький;заказник;ландшафтний;55,6;Звенигородський район, с.Неморож;Неморожська сільська рада;Ріш. Обл. ради від 10.04.2009 № 26-15/V
3.                    ;Максим;заказник;ландшафтний;34,5;Канівський район, кв.59 вид.1-7, 11-14, 18, 19 Ліплявського л-ва Золотоніського ДЛГ;"ТОВ ""РСП""";Рішення Черкаської обл. ради від 6.07.01. №20-12
4.                    ;"""Тальбергова дача""";заказник;ландшафтний;20;Канівський район, с. Бобриця ;Бобрицька сільська рада;ріш. обл. ради від 03.07.02 № 2-8
5.                    ;Велика Вись;заказник;ландшафтний;30;Катеринопільський район, с.Єлизаветка;Єлизаветська сільська рада;Ріш. Обл. ради від 28.04.93 р. № 14-21
6.                    ;Березняк;заказник;ландшафтний;5;Лисянський район, адмінмежі Бужанської сільської ради;Бужанська сільська рада;Ріш. Обл. ради від 28.12.2010  № 3 - 11/VI
7.                    ;Медова долина;заказник;ландшафтний;48,6297;Лисянський район, адмінмежі Журжинецької сільської ради ;ФГ «Медова долина»;Ріш. Обл. ради від 28.08.09 р. № 28-8/V
8.                    ;Чорнокам’янський притікичський каньйон;заказник;ландшафтний;1067,2;В адмінмежах Чорнокам’янської сільської ради Маньківського району;Чорнокам’янська сільська рада;Ріш. Обл. ради від 28.08.09 р. № 28-8/V
9.                    ;Садиба пана Даховського;заказник;ландшафтний;88,8;Монастирищенський район, с. Леськово ;Леськівська сільська рада;Рішення ОР від 10.11.06 № 5-9/У
10.                ;Сунківський-1;заказник;ландшафтний;837;Смілянський район, Сунківське л-во кв.37–56 га, кв. 38–29 га, кв. 43–56 га, кв. 44–36 га, кв. 48–57 га, кв. 49–43 га, кв. 52–57 га, кв. 53–55 га, кв. 54–52 га, кв. 58–67 га, кв. 59–57 га, кв. 60–69 га, кв. 65–67 га, кв. 67–65 га, кв. 73–51 га, кв. 78–37 га;"ДП ""Смілянське лісове господарство""";Ріш. ОВК від 21.11.84 р. № 354
11.                ;Теклінська дача;заказник;ландшафтний;732;Смілянський район, кв. 54, 55, 57-66 Смілянського л-ва;"ДП ""Смілянське лісове господарство""";Ріш. ОВК від 8.01.86 р. № 7
12.                ;Синюський;заказник;ландшафтний;16;Тальнівський район, гирло р.Тікич і Велика Вись в р-ні с.Чеснопіль на межі з Кіровоградською обл.;"ДП ""Уманське лісове господарство""";Ріш. Обл. ради від 28.04.93 р. № 14-21
13.                ;Мошнівський;заказник;ландшафтний;62;Черкаський район, кв. 28 Мошнівського л-ва;"ДП ""Черкаське ЛМГ""";Ріш. Обл. ради від 08.04.00 р. № 15-4
14.                ;Мошногірський;заказник;ландшафтний;663;Черкаський район, кв. 42–87 га, 48–58 га, 49–67 га, 50–123 га, 53–113 га, 57–115 га Мошенського л-ва;"ДП ""Черкаське ЛМГ""";Ріш. ОВК від 21.11.84 р. № 354
15.                ;Русько-Полянський приболотний;заказник;ландшафтний;74;Черкаський район, кв. 146 вид. 1 Русько-Полянського л-ва;"ДП ""Черкаське ЛМГ""";Ріш. ОВК від 21.11.84 р. № 354
16.                ;Старий Тясмин;заказник;ландшафтний;3;Колишнє русло р.Тясмин, Пд-Зх окр. с. Чорнявки;СТОВ “Чорнявка”;Ріш. Обл. ради від 28.04.93 р. № 14-21
17.                ;Степанківський;заказник;ландшафтний;110,8;Черкаський район, між старою дорогою на Бузуківський кар’єр та землями КСП ім. Ватутіна;СКП «РАЙЛІС»;Ріш. Обл. ради від 08.04.00 р. № 15-4
18.                ;“Рогозинські острови”;заказник;ландшафтний;660;В адмінмежах Будищанської сільської ради Черкаського району;Будищанська сільська рада;Ріш. Обл. ради від 27.01.09 № 23/V
18.;Разом заказників ландшафтних;18;;4530,9297;;;
1.;Модрина;заказник ;лісовий;12,7;Кв. 75 діл. 1, 2 Мліївського л-ва;"ДП ""Смілянський лісгосп""";Ріш. Обл. ради від 28.04.93 р. № 14-21
1.;Разом  заказників лісових;1;;12,7;;;
1.                    ;Стебнянський;заказник;орнітологічний;133;Звенигородський район, с. Стебне;Стебнівська сільська рада;Ріш. Обл. ради від 08.04.00 р. № 15-4
2.                    ;Бубнівські Сосни;заказник;орнітологічний;138,1;Золотоніський район, с.Бубнова Слобідка;"ДП ""Золотоніське лісове господарство""";Ріш. ОВК від 08.01.86 р. № 7
3.                    ;Озеро Широке;заказник;орнітологічний;36,8;Золотоніський район, с. Бубнова Слобідка, пойма р. Дніпро;Бубново-Слобідська сільська рада;Ріш. ОВК від 08.01.86 р. № 7
4.                    ;“Стави”;заказник;орнітологічний;33;Басейн р. Кропивни;Кропивнянська сільська рада;Ріш. Обл. ради від 08.04.00 р. № 15-4
4.;Разом  заказників орнітологічних;4;;340,9;;;
217;Всього заказниківмісцевого значення;217;;28308,0453;;;
1.                    ;Ведмежий горіх;пам`ятка природи;ботанічна;0,01;смт. Драбів, північна околиця;Драбівська селищна рада;Ріш. ОВК від 26.06.72 р. № 367
2.                    ;Віковий дуб;пам`ятка природи;ботанічна;0,1;Садиба ВАТ “Росток”Жашківський район;ВАТ “Росток”;Ріш. ОВК від 14.04.83 р. № 205
3.                    ;Віковий дуб;пам`ятка природи;ботанічна;0,3;Садиба ВАТ “Росток”Жашківський район;ВАТ “Росток”;Ріш. ОВК від 14.04.83 р. № 205
4.                    ;Віковий дуб;пам`ятка природи;ботанічна;0,05;Звенигородський район, с.Вільхівець, ур “Спорне”;ДП «Звенигородське ЛГ»;Ріш. ОВК від 12.01.82 р. № 12
5.                    ;Вікові дерева бука і каштана;пам`ятка природи;ботанічна;0,1;Звенигородський район, кв. 105, 108 Хлипнівського л-ва;"ДП ""Звенигородський лісгосп""";Ріш. ОВК від 13.05.75 р. № 288
6.                    ;Вікове дерево в’яза;пам`ятка природи;ботанічна;0,03;Околиця м.Звенигородка;Звенигородська міська рада;Ріш. ОВК від 12.01.82 р. № 12
7.                    ;Дуби Правди;пам`ятка природи;ботанічна;0,15;Садиба райполіклініки м.Звенигородка;Звенигородська міська рада;Ріш. ОВК від 27.06.72 р. № 367
8.                    ;Дуби Т.Г.Шевченка;пам`ятка природи;ботанічна;0,03;Звенигородський район, с.Будище, садиба Шевченківського с/г коледжу;Шевченківський с/г коледж;Ріш. ОВК від 12.01.82 р. № 12
9.                    ;Дуб Т.Г.Шевченка;пам`ятка природи;ботанічна;0,03;Звенигородський район, с.Моринці;"Шевченківське л-во ДП ""Лисянське ЛГ""";Ріш. ОВК від 27.06.72 р. № 367
10.                ;Ясень звичайний (2 дерева);пам`ятка природи;ботанічна;0,02;Звенигородський район, с.Моринці;"Шевченківське л-во ДП ""Лисянського ЛГ""";Ріш. ОВК від 12.01.82 р. № 12
