№ з.п.;Назва території чи об’єкта ПЗФ;Категорія ;Тип;Площа, га;Місце розташування  території чи об`єкту ПЗФ;Назва установи, підпрємства, організації, землекористувача (землевласника), у віданні якого знаходиться територія чи об’єкт ПЗФ;Рішення, згідно з яким створено (змінено) дану територію чи об’єкт ПЗФ
;Разом пам`яток природи геологічних;4;;23;;;
;Всього пам'яток природи місцевого значення;132;;571,02;;;
593;Лозовиця;заповідне урочище ;;80;Бахмацький район,                                  кв. 1, 2 Батуринського лісництва;"ДП ""Борзнянське лісове госопдарство""";"рішення Чернігівського облвиконкому від 27.04.1964 року № 236;                          рішення Чернігівського облвиконкому від 10.06.1972 року № 303;                                     рішення Чернігівського облвиконкому від 27.12.1984 року № 454;              рішення Чернігівського облвиконкому від 28.08.1989 року № 164"
594;Діброва;заповідне урочище ;;48;Бобровицький район,                            кв. 5 Новоселицького лісництва ;"ДП ""Ніжинське лісове господарство""";"рішення Чернігівського облвиконкому від 27.04.1964 року № 236;                                    рішення Чернігівського облвиконкому від 10.06.1972 року № 303;                             рішення Чернігівського облвиконкому від 28.08.1989 року № 164"
595;Дідове;заповідне урочище ;;57;Бобровицький район,                           кв. 90 Новоселицького лісництва ;"ДП ""Ніжинське лісове господарство""";"рішення Чернігівського облвиконкому від 27.04.1964 року № 236;                           рішення Чернігівського облвиконкому від 10.06.1972 року № 303;                                     рішення Чернігівського облвиконкому від 27.12.1984 року № 454;                            рішення Чернігівського облвиконкому від 28.08.1989 року № 164"
596;Миничин ріг;заповідне урочище ;;190;Бобровицький район,                         кв. 67, 68 Кобижчанського лісництва ;"ДП ""Ніжинське лісове господарство""";"рішення Чернігівського облвиконкому від 27.04.1964 року № 236;                            рішення Чернігівського облвиконкому від 10.06.1972 року № 303;               рішення Чернігівського олблвиконкому від 27.12.1984 року № 454;                  рішення Чернігівського облвиконкому від 28.08.1989 року № 164"
597;Базарщина;заповідне урочище ;;251;Борзнянський район,                                  кв. 84, 85, 91, 92 Борзнянського лісництва ;"ДП ""Борзнянське лісове госопдарство""";"рішення Чернігівського облвиконкому від 27.04.1964 року № 236;                           рішення Чернігівського облвиконкому від 10.06.1972 року № 303;                                     рішення Чернігівського облвиконкому від 29.07.1975 року № 319;                рішення Чернігівського облвиконкому від 27.12.1984 року № 454;                            рішення Чернігівського облвиконкому від 28.08.1989 року № 164"
598;Гніздищанська дача;заповідне урочище ;;2208,8;Городнянський район,                                 кв. 18-22, 45-49, 56-58, 61-68 Городнянського лісництва,  кв. 54, 68, 69, 88,89 Моложавського лісництва, с.с. Дроздовиця, Майське, Лютеж, Гніздище ;"Городнянський держлісгосп,                     ДП ""Городнярайагролісгосп"" , Хотівлянська, Дроздовицька, Пекурівська, Моложавська, Великолиственська сільські ради Городнянського району";"рішення Чернігівського облвиконкому від 31.07.1991 року № 159; рішення Чернігівської обласної ради від 30.10.2001 року"
599;Софіївка;заповідне урочище ;;25;Ічнянський район,                                 кв. 26, 33 Жадьківського лісництва;"ДП ""Прилуцьке лісове господарство""";"рішення Чернігівського облвиконкому від 10.06.1972 року № 303;                                     рішення Чернігівського облвиконкому від 27.12.1984 року № 454;                            рішення Чернігівського облвиконкому від 28.08.1989 року № 164"
600;Паньківський ліс;заповідне урочище ;;207;Козелецький район,                               кв. 67-71 Олишівського лісництва ;"ДП ""Чернігівське лісове господарство""";Рішення Чернігівської обласної ради від 14.05.1999 року
601;Псьолів острів;заповідне урочище ;;119;Козелецький район,                               кв. 38-40 Остерського лісництва ;"ДП ""Остерське лісове господарство""";"рішення Чернігвського облвиконкому від 27.04.1964 року № 236;                    рішення Чернігівського облвиконкому від 10.06.1972 року № 303;            рішення Чернігівського облвиконкому від 28.08.1989 року № 164;          рішення Чернігівського облвиконкому від 31.07.1991 року № 159"
602;Чернещина;заповідне урочище ;;134;Козелецький район,                             кв. 45, 46 Козелецького лісництва ;"ДП ""Остерське лісове господарство""";"рішення Чернігівського облвиконкому від 13.10.1966 року № 643;           рішення Чернігівського облвиконкому від 10.06.1972 року № 303;            рішення Чернігівського облвиконкому від 28.08.1989 року № 164"
603;Коропський бір;заповідне урочище ;;416;Коропський район,                                     кв. 7-13 Коропського лісництва;"ДП ""Борзнянське лісове госопдарство""";"рішення Чернігвського облвиконкому  від 29.07.1975 року № 319;                                                                                       рішення Чернігівського олблвиконкому від 27.12.1984 року № 454;                  рішення Чернігівського облвиконкому від 28.08.1989 року № 164;                     рішення Чернігівського облвиконкому від 31.07.1991 року № 159"
604;Калачівська дача;заповідне урочище ;;61;Корюківський район,                                    кв. 75 Рейментарівського лісницвта;"ДП ""Холминське лісове господарство""";"рішення Чернігівського облвиконкому від 27.12.1984 року № 454;                                             рішення Чернігівського облвиконкому від 28.08.1989 року № 164"
605;Кістерська дача;заповідне урочище ;;708;Корюківський район,                         кв. 19, 21, 22, 39-43, 48, 49, 72, 73 Холминського лісництва;"ДП ""Холминське лісове господарство""";"рішення Чернігівського облвиконкому від 10.06.1972 року № 303;               рішення Чернігівського облвиконкому від 27.12.1984 року № 454;                        рішення Чернігівського облвиконкому від 28.08.1989 року № 164;                   рішення Чернігівського облвиконкому від 31.07.1991 року № 159"
606;Корюківська дача;заповідне урочище ;;76;"Корюківський район,                              кв. 73 вид. 5, 6; кв. 74 вид. 2;     кв. 82 вид.7 Корюківського лісництва ";"ДП ""Корюківське лісове господарство""";"рішення Чернігвського облвиконкому від 29.07.1975 року № 319;                         рішення Чернігівського облвиконкому від 27.12.1984 року № 454;                                                      рішення Чернігівського облвиконкому від 28.08.1989 року № 164;                     рішення Чернігівського облвиконкому від 31.07.1991 року № 159"
607;Корюківський лісопарк;заповідне урочище ;;53;Корюківський район,                        кв. 1 Брецького лісництва ;"ДП ""Корюківське лісове господарство""";"ішення Чернігівського облвиконкому від 27.04.1964 року № 236;                           рішення Чернігівського облвиконкому від 10.06.1972 року № 303;                  рішення Чернігівського олблвиконкому від 27.12.1984 року № 454;                    рішення Чернігівського облвиконкому від 28.08.1989 року № 164  "
608;Наумівський ліс;заповідне урочище ;;21;Корюківський район,                          кв. 98 вид. 4 Корюківського лісництва ;"ДП ""Корюківське лісове господарство""";"рішення Чернігвського облвиконкому від 29.07.1975 року № 319;                         рішення Чернігівського облвиконкому від 27.12.1984 року № 454;                                                      рішення Чернігівського облвиконкому від 28.08.1989 року № 164"
609;Холминська дача;заповідне урочище ;;25;Корюківський район,                                     кв. 13, 14 Холминського лісництва ;"ДП ""Холминське лісове господарство""";"рішення Чернігівського облвиконкому від 29.07.1975 року № 319;               рішення Чернігівського облвиконкому від 27.12.1984 року № 454;                        рішення Чернігівського облвиконкому від 28.08.1989 року № 164"
610;Шубинські дачі;заповідне урочище ;;101;Корюківський район,                                    кв. 25, 26, 29, 30 Корюківського лісницвта ;"ДП ""Корюківське лісове господарство""";"рішення Чернігівського облвиконкому від 29.07.1975 року № 319;               рішення Чернігівського облвиконкому від 27.12.1984 року № 454;                        рішення Чернігівського облвиконкому від 28.08.1989 року № 164;                         рішення Чернігівського облвиконкому від 31.07.1991 року № 159"
611;Чернещина;заповідне урочище ;;271;Куликівський район,                         кв. 46-50 Олишівського лісництва ;"ДП ""Чернігівське лісове господарство""";рішення Чернігівської обласної ради від 11.04.2000 року
612;Чамарове;заповідне урочище ;;572,6;Менський район,                                        с. Дягова;"ДП ""Менарайагролісництво""";"рішення Чернігівського облвиконкому від 24.12.1990 року № 335;                           рішення Чернігівської обласної ради від 30.10.2001 року"
613;Голеньово;заповідне урочище ;;102;Менський район,                                        кв. 49 Березнянського лісництва ;"ДП ""Чернігівське лісове господарство""";"рішення Чернігівського облвиконкому від 08.09.1958 року № 861;                    рішення Чернігівського облвиконкому від 10.06.1972 року № 303;                                        рішення Чернігівського облвиконкому від 31.07.1991 року № 159                      "
614;Стольненське;заповідне урочище ;;1072,6;Менський район,                                     вид. 1, 2, 6 кв. 73, вид. 1 кв. 74  Березнянського лісництва Чернігівського держлісгоспу;"ДП ""Чернігівське лісове господарство""";"рішення Чернігівської обласної ради від 11.04.2000 року;                                     рішення Чернігівської обласної ради від 15.06.2004 року"
615;Макошине;заповідне урочище ;;126;Менський район,                                                         кв. 48 Сосницького лісництва ;"ДП ""Холминське лісове господарство""";"рішення Чернігвського облвиконкому від 29.07.1975 року № 319;                         рішення Чернігівського облвиконкому від 27.12.1984 року № 454;                                                      рішення Чернігівського облвиконкому від 28.08.1989 року № 164"
616;Ветхе;заповідне урочище ;;46;Ніжинський район,                                        м. Ніжин;"ДП ""Ніжинрайагролісництво""";"рішення Чернігівського облвиконкому від 28.03.1964 року № 121;                         рішення Чернігівського облвиконкому від 10.06.1972 року № 303;                      рішення Чернігівського олблвиконкому від 27.12.1984 року № 454;                               рішення Чернігівського облвиконкому від 28.08.1989 року № 164;                            рішення Чернігівського облвиконкому від 31.07.1991 року № 159                                            "
617;Бирине;заповідне урочище ;;486;Новгород-Сіверський район,                            кв. 11-13, 19, 20, 26, 27, 32, 33 Задеснянського лісництва;"ДП ""Новгород-Сіверське лісове господарство""";"рішення Чернігівського облвиконкому від 28.03.1964 року № 121;               рішення Чернігівського облвиконкому від 10.06.1972 року № 303;                   рішення Чернігвського облвиконкому від 29.07.1975 року № 319;                           рішення Чернігівського облвиконкому від 27.12.1984 року № 454;                              рішення Чернігівського облвиконкому від 28.08.1989 року № 164"
618;Красний Хутір;заповідне урочище ;;67;Новгород-Сіверський район,                            кв. 30 Краснохутірського лісництва Н;"ДП ""Новгород-Сіверське лісове господарство""";"рішення Чернігвського облвиконкому від 29.07.1975 року № 319;                         рішення Чернігівського облвиконкому від 27.12.1984 року № 454;                                                      рішення Чернігівського облвиконкому від 28.08.1989 року № 164"
619;Івківці;заповідне урочище ;;72;Прилуцький район,                                           кв. 129-130 Прилуцького лісництва ;"ДП ""Прилуцьке лісове господарство""";"рішення Чернігівського облвиконкому від 27.07.1975 року № 319;                         рішення Чернігівського олблвиконкому від 27.12.1984 року № 454;                  рішення Чернігівського облвиконкому від 28.08.1989 року № 164                                  "
620;Три ярки;заповідне урочище ;;83; Прилуцький район,                                                кв. 126 Прилуцького лісництва ;"ДП ""Прилуцьке лісове господарство""";"рішення Чернігівського облвиконкому від 27.07.1975 року № 319;                         рішення Чернігівського олблвиконкому від 27.12.1984 року № 454;                 рішення Чернігівського облвиконкому від 28.08.1989 року № 164                                  "
621;Борисоглібське;заповідне урочище ;;1132;Ріпкинський район,                                                кв. 52, 53, 63-68, 78-83, 90, 91,                       94-98 Мекшунівського лісництва;"ДП ""Чернігівське лісове господарство""";рішення Чернігівської обласної ради від 11.04.2000 року
622;Волноша;заповідне урочище ;;138;Ріпкинський район,                                               кв. 7-9 Чудівського ліснитцва ;"ДП ""Добрянське лісове господарство""";"рішення Чернігівського облвиконкому від 27.12.1984 року № 454;                                                      рішення Чернігівського облвиконкому від 28.08.1989 року № 164;                         рішення Чернігівського облвиконкому від 31.07.1991 року № 159   "
623;Вороб'ївське;заповідне урочище ;;356;"Ріпкинський район,                                     кв. 39-44 Любецького лісництва ДП ""Чернігівське лісове господарство""";"ДП ""Чернігівське лісове господарство""";"рішення Чернігівського облвиконкому від 27.12.1984 року № 454;                                                      рішення Чернігівського облвиконкому від 28.08.1989 року № 164   "
624;Довга рудня;заповідне урочище ;;462;Ріпкинський район,                                      кв. 128-136 Мекшунівського ліснитцва ;"ДП ""Чернігівське лісове господарство""";"рішення Чернігівського облвиконкому від 27.04.1964 року № 236;                        рішення Чернігівського облвиконкому від 10.06.1972 року № 303;                                      рішення Чернігівського облвиконкому від 27.12.1984 року № 454;                                                      рішення Чернігівського облвиконкому від 28.08.1989 року № 164                    "
625;Лубча;заповідне урочище ;;109;"Ріпкинський район,                                     кв. 150, 151 Любецького лісництва ДП ""Чернігівське лісове господарство""";"ДП ""Чернігівське лісове господарство""";"рішення Чернігівського облвиконкому від 27.12.1984 року № 454;                                                      рішення Чернігівського облвиконкому від 28.08.1989 року № 164;                            рішення Чернігівського облвиконкому від 31.07.1991 року № 159   "
626;Мороги;заповідне урочище ;;255;"Ріпкинський район,                                        кв. 129 Любецького ліснитцва ДЛГО ""Чернігівліс""";"ДЛГО ""Чернігівліс""";"рішення Чернігівського облвиконкому від 27.12.1984 року № 454;                                                      рішення Чернігівського облвиконкому від 28.08.1989 року № 164   "
627;Нова зимниця;заповідне урочище ;;635;Ріпкинський район,                                     кв. 1-12 Ріпкинського ліснитцва ;"ДП ""Добрянське лісове господарство""";"рішення Чернігівського облвиконкому від 27.04.1964 року № 236;                        рішення Чернігівського облвиконкому від 10.06.1972 року № 303;                                      рішення Чернігівського облвиконкому від 27.12.1984 року № 454;                                                      рішення Чернігівського облвиконкому від 28.08.1989 року № 164                    "
628;Присторонська дача;заповідне урочище ;;553;Ріпкинський район,                               кв. 37-48 Ріпкинського лісництва ;"ДП ""Добрянське лісове господарство""";рішення Чернігвського облвиконкому від 31.07.1991 року № 159
629;Базарна роща;заповідне урочище ;;143;Семенівський район,                                   кв. 45-48 Семенівського лісництва;"ДП ""Семенівське лісове господарство""";"рішення Чернігівського облвиконокому від 24.04.1964 року № 236;                     рішення Чернігівського облвиконкому від 10.06.1972 року № 303;                               рішення Чернігівського облвиконкому від 27.12.1984 року № 454;                             рішення Чернігівського облвиконкому від 28.08.1989 року № 164"
630;Радомська дача;заповідне урочище ;;2317,6;Семенівський район,                                   кв. 46-88 Радомського лісництва ;"ДП ""Семенівське лісове господарство""";"рішення Чернігівського облвиконкому від 04.12.1978 року № 259;                         рішенняЧернігівського облвиконкому від 27.12.1984 року № 454;                             рішення Чернігівського облвиконкому від 28.08.1989 року № 164;                      рішення Чернігівської обласної ради від 21.03.1995 року;                               рішення Чернігівської обласної ради від 27.12.2001 року"
631;Микитівщина;заповідне урочище ;;346;Срібнянський район,                                  кв. 35-51, 53, 54 Сокиринського лісництва;"ДП ""Прилуцьке лісове господарство""";"рішенняЧернігівського облвиконкому від 27.12.1984 року № 454;                             рішення Чернігівського облвиконкому від 28.08.1989 року № 164; "
632;В'юнище;заповідне урочище ;;990;Чернігівський район,                           кв. 1-17 Ревунівського лісництва ;"ДП ""Чернігівське лісове господарство""";"рішення Чернігівського облвиконкому від 06.12.1982 року № 602;                             рішення Чернігівського олблвиконкому від 27.12.1984 року № 454;                     рішення Чернігівського облвиконкому від 28.08.1989 року № 164"
633;Качина долина;заповідне урочище ;;109;Чернігівський район,                        кв. 86 Ревунівського лісництва;"ДП ""Чернігівське лісове господарство""";"рішення Чернігівського облвиконокому від 24.04.1964 року № 236;                     рішення Чернігівського облвиконкому від 10.06.1972 року № 303;                                                     рішення Чернігівського облвиконкому від 28.08.1989 року № 164;                      рішення Чернігівського облвиконкому від 31.07.1991 року № 159"
634;Копачівська дача;заповідне урочище ;;245,0608;Чернігівський район,                                   кв. 67-75 Красилівського лісництва ;"ДП ""Чернігівське лісове господарство""";"рішення Чернігівського облвиконокому від 24.04.1964 року № 236;                              рішення Чернігівського облвиконкому від 10.06.1972 року № 303;                  рішення Чернігівського олблвиконкому від 27.12.1984 року № 454;                  рішення Чернігівського облвиконкому від 31.07.1991 року № 159"
635;Лисуха;заповідне урочище ;;231;Чернігівський район,                                        кв. 65, 66 Красилівського лісництва ;"ДП ""Чернігівське лісове господарство""";"рішення Чернігівського облвиконокому від 24.04.1964 року № 236;                     рішення Чернігівського облвиконкому від 10.06.1972 року № 303;                               рішення Чернігівського облвиконкому від 27.12.1984 року № 454;                             рішення Чернігівського облвиконкому від 28.08.1989 року № 164"
636;Луциків гай;заповідне урочище ;;135,7;Чернігвський район,                           кв. 46-48 Березнянського лісництва ;"ДП ""Чернігівське лісове господарство""";"рішення Чернігівського облвиконокому від 24.04.1964 року № 236;                     рішення Чернігівського облвиконкому від 10.06.1972 року № 303;                               рішення Чернігівського облвиконкому від 27.12.1984 року № 454;                             рішення Чернігівського облвиконкому від 28.08.1989 року № 164;                                   рішення Чернігівського облвиконкому від 31.07.1991 року № 159"
637;Полковниця;заповідне урочище ;;15,9;Чернігівський район,                                          с. Піски;"ДП ""Чернігівоблагролісгосп""";"рішення Чернігівського облвиконокому від 08.09.1958 року № 861;                     рішення Чернігівського облвиконкому від 10.06.1972 року № 303;                                                     рішення Чернігівського облвиконкому від 28.08.1989 року № 164"
638;Руднянське;заповідне урочище ;;645;Чернігівський район,                         кв. 41-44, 48-52 Пакульського лісництва ;"ДП ""Чернігівське лісове господарство""";рішення Чернігівського облвиконкому від 31.07.1991 року № 159
639;Торчин;заповідне урочище ;;300;"Чернігівський район,                          кв. 137-140 Чернігівського лісництва ДП ""Чернігівське лісове господарство""";"ДП ""Чернігівське лісове господарство""";"рішення Чернігівського облвиконокому від 24.04.1964 року № 236;                     рішення Чернігівського облвиконкому від 10.06.1972 року № 303;                                                     рішення Чернігівського облвиконкому від 28.08.1989 року № 164"
640;"Урочище ""Бобровицьке";заповідне урочище ;;224;"Чернігвський район,                           кв. 68-70 Чернігівського лісництва ДЛГО ""Чернігівліс""";"ДЛГО ""Чернігівліс""";"рішення Чернігівського облвиконокому від 24.04.1964 року № 236;                     рішення Чернігівського облвиконкому від 10.06.1972 року № 303;                                                     рішення Чернігівського облвиконкому від 28.08.1989 року № 164;                             рішення Чернігівського облвиконкому від 31.07.1991 року № 159"
641;Червоний борок;заповідне урочище ;;144;Чернігівський район,                                              кв. 46-47 Ревунівського лісництва ;"ДП ""Чернігівське лісове господарство""";рішення Чернігівської обласної ради від 11.04.2000 року
642;Щорський ліс;заповідне урочище ;;229;Щорський район,                                  кв. 22, 25-31 Щорського лісництва ;"ДП ""Корюківське лісове господарство""";"рішення Чернігівського облвиконкому від 10.06.1972 року № 303;                               рішення Чернігівського облвиконкому від 27.12.1984 року № 454;                             рішення Чернігівського облвиконкому від 28.08.1989 року № 164"
643;Єлінський ліс;заповідне урочище ;;100;Щорський район,                                  кв. 53, 54 Єлінського лісництва;"ДП ""Корюківське лісове господарство""";"рішення Чернігівського облвиконкому від 08.09.1958 року № 861;                              рішення Чернігівського облвиконкому від 10.06.1972 року № 303;                                                     рішення Чернігівського облвиконкому від 28.08.1989 року № 164"
644;Святе                         (Пролетарський гай);заповідне урочище ;;44;м. Чернігів,                                                   південна околиця;Струк Володимир Миколайович;"рішення Чернігівського облвиконкому від 08.09.1958 року № 861;                    рішення Чернігівського облвиконокому від 24.04.1964 року № 236;                     рішення Чернігівського облвиконкому від 10.06.1972 року № 303;                                                     рішення Чернігівського олблвиконкому від 27.12.1984 року № 454;                    рішення Чернігівського облвиконкому від 28.08.1989 року № 164"
;Всього заповідних урочищ місцевого значення;52;;17538,2608;;;
645;Прилуцький;дендоропарк місцевого значення;;11,9;Прилуцький район,                                         м. Прилуки, вул. Вавилова, 16;Прилуцька дослідна станція УААН;рішення Чернігівської обласної ради від 11 червня 2008 року
;Всього дендрологічних парків місцевого значення;1;;11,9;;;
646;Кочубеївський;парк-пам'ятка садово-паркового мистецтва ;;9,9;Бахмацький район,                            смт. Батурин  ;"Батуринський державний історико-культурний заповідник ""Гетьманська столиця""";"рішення Чернігівського облвиконкому від 27.04.1964 року № 236;                                    рішення Чернігівського облавиконкому від 10.06.1972 року № 303;                                     рішення Чернігівського облвиконкому від 27.12.1984 року № 454;              рішення Чернігівського облвиконкому від 28.08.1989 року № 164"
647;Тиницький;парк-пам'ятка садово-паркового мистецтва ;;20;Бахмацький район,                               с. Тиниця  ;Тиницьке ПТУ;"рішення Чернігівського облвиконкому від 06.04.1971 року № 168;                                    рішення Чернігівського облавиконкому від 10.06.1972 року № 303;                                     рішення Чернігівського облвиконкому від 27.12.1984 року № 454;              рішення Чернігівського облвиконкому від 28.08.1989 року № 164"
648;Ваганицький;парк-пам'ятка садово-паркового мистецтва ;;6;Городнянський район,                           с. Ваганичі  ;Ваганипцька сільська рада Городнянського району;"рішення Чернігівського облвиконкому від 27.04.1964 року № 236;                  рішення Чернігівського облвиконкому від 10.06.1972 року № 303                          рішення Чернігівського облвиконкому від 27.12.1984 року № 454;                            рішення Чернігівського облвиконкому від 28.08.1989 року № 164"
649;Городнянський;парк-пам'ятка садово-паркового мистецтва ;;10;Городнянський район,                        м. Городня;Городнянська міська рада;"рішення Чернігівського облавиконкому від 10.06.1972 року № 303;                         рішення Чернігівського облвиконкому від 04.12.1978 року № 529;                          рішення Чернігівського облвиконкому від 27.12.1984 року № 454;                            рішення Чернігівського облвиконкому від 28.08.1989 року № 164"
650;Дружби народів;парк-пам'ятка садово-паркового мистецтва ;;10;Городнянський район,                          с. Сеньківка  ;Сеньківська сільська рада Городнянського району;"рішення Чернігівського облвиконкому від 04.12.1978 року № 529;                          рішення Чернігівського облвиконкому від 27.12.1984 року № 454;                            рішення Чернігівського облвиконкому від 28.08.1989 року № 164"
651;Тупичівський;парк-пам'ятка садово-паркового мистецтва ;;3;Городнянський район,                          с. Тупичів  ;Тупичівська сільська рада Городнянського району;"рішення Чернігівського облвиконкому від 04.12.1978 року № 529;                          рішення Чернігівського облвиконкому від 27.12.1984 року № 454;                            рішення Чернігівського облвиконкому від 28.08.1989 року № 164"
652;Панський парк;парк-пам'ятка садово-паркового мистецтва ;;1;Козелецький район,                               с. Савин ;Савинська сільська рада Козелецького району;рішення Чернігівської обласної ради від 14.05.1999 року
653;Стольненський парк;парк-пам'ятка садово-паркового мистецтва ;;12;Менський район,                                           с. Стольне;Стольненська сільська рада Менського району;"рішення Чернігівського облвиконкому від 06.04.1971 року № 168;                  рішення Чернігівського облвиконкому від 10.06.1972 року № 303;                      рішення Чернігівського олблвиконкому від 27.12.1984 року № 454;                               рішення Чернігівського облвиконкому від 28.08.1989 року № 164   "
654;Парк ім. Т.Г.Шевченка;парк-пам'ятка садово-паркового мистецтва ;;10;Новгород-Сіверський район,                            м. Новгород-Сіверський;Новгород-Сіверська міська рада;"рішення Чернігівського облвиконкому від 27.04.1964 року № 236;                           рішення Чернігівського облвиконкому від 10.06.1972 року № 303;                                     рішення Чернігівського облвиконкому від 27.12.1984 року № 454;                            рішення Чернігівського облвиконкому від 28.08.1989 року № 164"
655;Рівчак-Степанівський парк ;парк-пам'ятка садово-паркового мистецтва ;;12;Носівський район,                               с. Рівчак-Степанівка;Рівчак-Степанівська сільська рада Носівського району;рішення Чернігівського облвиконкому від 28.08.1989 року № 164
656;Софіївський старовинний парк;парк-пам'ятка садово-паркового мистецтва ;;53;Носівський район,                               с. Софіївка;"ДАЛГС СП ""Носівкарайагролісництво""";рішення Чернігівського облвиконкому від 28.08.1989 року № 164
657;Срібнянський;парк-пам'ятка садово-паркового мистецтва ;;25,8;Срібнянський район,                          смт. Срібне;Срібнянська селищна рада Срібнянського району;"рішення Чернігівського облвиконкому від 27.04.1964 року № 236;                           рішення Чернігівського облвиконкому від 10.06.1972 року № 303;                                     рішення Чернігівського облвиконкому від 27.12.1984 року № 454;                            рішення Чернігівського облвиконкому від 28.08.1989 року № 164"
658;Талалаївський;парк-пам'ятка садово-паркового мистецтва ;;96;Талалаївський район,                                    кв. 16 Талалаївського лісництва ;"ДП ""Борзнянське лісове госопдарство""";"рішення Чернігівського облвиконкому від 10.06.1972 року № 303;                                     рішення Чернігівського облвиконкому від 27.12.1984 року № 454;                            рішення Чернігівського облвиконкому від 28.08.1989 року № 164"
659;Червоно-Плугатарський;парк-пам'ятка садово-паркового мистецтва ;;20;Талалаївський район, с. Червоний Плугатар;"ДП ""Талалаївкарайагролісництво""";рішення Чернігівського облвиконкому від 28.08.1989 року № 164
