№ з.п.;Назва території чи об’єкта ПЗФ;Категорія ;Тип;Площа, га;Місце розташування  території чи об`єкту ПЗФ;Назва установи, підпрємства, організації, землекористувача (землевласника), у віданні якого знаходиться територія чи об’єкт ПЗФ;Рішення, згідно з яким створено (змінено) дану територію чи об’єкт ПЗФ
Території та об`єкти ПЗФ загальнодержавного значення;;;;;;;
56;Зарості цибулі  ведмежої;пам`ятка природи;ботанічна;0,5;Полтавський р-н, Розсошенське л-во, кв. 9 вид. 3;ДП “Полтавське лісове господарство”;Рішення облвиконкому від 16.11.79 № 437
57;"Урочище ""Триби""";пам`ятка природи;ботанічна;5;Полтавський р-н, с. Микільське, Чалівське л-во, кв. 45-48;ДП “Полтавський лісгосп”;Рішення облвиконкому від 16.11.79 № 437
58;Дубовий  гай;пам`ятка природи;ботанічна;1,5;Полтавський р-н, с. Горбанівка;Управління житлово-комунального господарства Полтавського міськвиконкому;Рішення облвиконкому від 16.11.79 № 437
59;Дуб  черешчатий;пам`ятка природи;ботанічна;0,02;м. Полтава, вул. Шевченка, 1;Головне управління Державного Казначейства в Полтавській області;Рішення облвиконкому від 22.07.69 № 329
60;Дуб  черешчатий;пам`ятка природи;ботанічна;0,01;м. Полтава, Першотравневий  проспект, 10;Управління житлово-комунального господарства Полтавського міськвиконкому;Рішення облвиконкому від 13.12.75 № 531
61;Дуб  черешчатий;пам`ятка природи;ботанічна;0,01;м. Полтава, Першотравневий  проспект,  17;Управління житлово-комунального господарства Полтавського міськвиконкому;Рішення облвиконкому від 13.12.75 № 531
62;Дуб  черешчатий;пам`ятка природи;ботанічна;0,01;м. Полтава, Першотравневий  проспект,  22;Полтавська обасна клінічна інфекційна лікарня;Рішення облвиконкому від 13.12.75 № 531
63;Дуби  черешчаті;пам`ятка природи;ботанічна;0,02;м. Полтава, Першотравневий  проспект, 10;Полтавський державний аграрний коледж управління і права;Рішення облвиконкому від 13.12.75 № 531
64;Дуби  черешчаті;пам`ятка природи;ботанічна;0,05;м. Полтава, вул. В. Козака, 4;Полтавський гарнізонний  військовий госпіталь;Рішення облвиконкому від 13.12.75 № 531
65;Дуб  пірамідальний;пам`ятка природи;ботанічна;0,02;м. Полтава, вул. Фрунзе, 43;Управління житлово-комунального господарства Полтавського міськвиконкому;Рішення облвиконкому від 13.12.75 № 531
66;Дуби  черешчаті;пам`ятка природи;ботанічна;0,04;м. Полтава, вул. Жовтнева, 37;Обласна рада професійних спілок;Рішення облвиконкому від 13.12.75 № 531
67;Дуб  черешчатий;пам`ятка природи;ботанічна;0,01;м. Полтава, вул. Фрунзе, 9, ДЮСШ № 2;Управління житлово-комунального господарства Полтавського міськвиконкому;Рішення облвиконкому від 24.12.70 № 555
68;Дуби  черешчаті;пам`ятка природи;ботанічна;0,04;м. Полтава, вул. Монастирська, 9а;Полтавська загальноосвітня школа-інтернат № 1 з ліцейними класами;Рішення облвиконкому від 24.12.70 № 555
69;Каштанова  алея;пам`ятка природи;ботанічна;4;м. Полтава, вул. Жовтнева від вул. Сінної до пам’ятника генералу Зигіну;КП “Декоративні культури” Полтавської міської ради”;Рішення облвиконкому від 24.12.70 № 555
70;Дубовий  гай;пам`ятка природи;ботанічна;4,2;м. Полтава, територія лікарні,  вул. Медична, 1;Полтавська клінічна психіатрична лікарня ім. О.Ф. Мальцева;Рішення облвиконкому від 24.12.70 № 555
71;Бульвар Котляревського;пам`ятка природи;ботанічна;1;м. Полтава, від вул. Леніна до вул. Пушкіна;КП “Декоративні культури” Полтавської міської ради”;Рішення облвиконкому від 24.12.70 № 555
72;Бульвар  Гоголя;пам`ятка природи;ботанічна;1,5;м. Полтава, від вул. Жовтневої до вул. Пушкіна;КП “Декоративні культури” Полтавської міської ради”;Рішення облвиконкому від 24.12.70 № 555
73;Березовий  гай;пам`ятка природи;ботанічна;1;м. Полтава, вул.  Пушкіна, 2;КП “Декоративні культури” Полтавської міської ради”;Рішення облвиконкому від 24.12.70 № 555
74;Парк державної дослідної станції;пам`ятка природи;ботанічна;1,5;м. Полтава, вул.  Шведська, 86;Полтавський інститут агропромислового виробництва  ім. М.І. Вавілова;Рішення облвиконкому від 24.12.70 № 555
75;Дуб  черешчатий;пам`ятка природи;ботанічна;0,01;м. Полтава, вул.  Загородна, 43;Центр технічної експлуатації УДПЕЗ “Укртелеком”;Рішення облвиконкому від 28.12.82 № 671
76;Дуб  черешчатий;пам`ятка природи;ботанічна;0,01;м. Полтава, пров. М. Вовчка, 9-а;Управління житлово-комунального господарства Полтавського міськвиконкому;Рішення облвиконкому від 28.12 82 № 671
77;Дуб  черешчатий;пам`ятка природи;ботанічна;0,02;м. Полтава,   вул. М’ясоєдова, 27/29;Управління житлово-комунального господарства Полтавського міськвиконкому;Рішення облвиконкому від 28.12.82 № 671
78;Дуб  черешчатий;пам`ятка природи;ботанічна;0,01;м. Полтава, вул. Гоголя, 20;Управління житлово-комунального господарства Полтавського міськвиконкому;Рішення облвиконкому від 28.12.82 № 671
79;Дуб  черешчатий;пам`ятка природи;ботанічна;0,01;м. Полтава, вул. Пушкіна, 127;Управління житлово-комунального господарства Полтавського міськвиконкому;Рішення облвиконкому від 16.11.79 № 437
80;Дуб  черешчатий;пам`ятка природи;ботанічна;0,02;м. Полтава, вул. Алмазна, 16;Управління житлово-комунального господарства Полтавського міськвиконкому;Рішення облвиконкому від 16.11.79 № 437
81;Парк обласної лікарні;пам`ятка природи;ботанічна;13;м. Полтава, вул. Шевченка, 23;Полтавська обласна клінічна лікарня ім. М.В. Скліфосовського;Рішення облвиконкому від 13.12.75 № 531
82;Каштан Вавілова;пам`ятка природи;ботанічна;0,1;м. Полтава, вул. Шведська, 86;Полтавський інститут агропромислового виробництва ім. М.І. Вавілова;Рішення облвиконкому від 14.03.89 № 75
83;Дуб  черешчатий;пам`ятка природи;ботанічна;0,05;м. Полтава, територія лікарні ст. Полтава Південна, площа Слави, 3;Відділкова клінічна  лікарня ст. Полтава;Рішення облвиконкому від 17.04.92 № 74
84;Дуб  черешчатий;пам`ятка природи;ботанічна;0,05;Полтавський р-н, с. Розсошенці, біля а/д Полтава-Кременчук;Полтавський райавтодор;Рішення облвиконкому від 17.04.92 № 74
85;Дуби  черешчаті;пам`ятка природи;ботанічна;0,25;Решетилівський р-н, с. Лобачі;Лобачівська  с/р;Рішення облради від 28.02.95
86;Дуб  черешчатий;пам`ятка природи;ботанічна;0,25;Решетилівський р-н, с. Коржі;Лобачівська с/р;Рішення облради від 28.02.95
87;Дуб  черешчатий;пам`ятка природи;ботанічна;0,3;Решетилівський р-н, с. Великий Бакай;Малобакайська с/р;Рішення облради від 28.02.95
88;Дуб  черешчатий;пам`ятка природи;ботанічна;0,3;Решетилівський р-н, Урочище Шарлаї;Новомихайлівська с/р;Рішення облради від 28.02.95
89;Дуб  черешчатий;пам`ятка природи;ботанічна;0,02;Семенівський р-н, с. Горошине, біля  В. Подільського хлібо-приймального пункту;Горошинська с/ р;Рішення облвиконкому від 18.04.64 № 135
90;Парк ім. Л.І. Глібова;пам`ятка природи;ботанічна;18,7;Семенівський р-н, с. Веселий Поділ;Вереміївська с/р;Рішення облвиконкому від 18.04.64 № 135
91;Парк Богданівський;пам`ятка природи;ботанічна;10;Семенівський р-н, с. Богданівка;Богданівська с/р;Рішення облвиконкому від 24.12.70 № 555
92;Дуб  черешчатий;пам`ятка природи;ботанічна;0,05;Семенівський р-н, с. Дем’янівка, біля старої церкви;Погребняківська с/р;Рішення облвиконкому від 14.03.89 № 75
93;Дуби  черешчаті;пам`ятка природи;ботанічна;0,14;Семенівський р-н, смт. Семенівка;Семенівська райлікарня;Рішення облради від 29.04.93
94;Заїчинські схили;пам`ятка природи;ботанічна;3;Семенівський р-н, с. Заїченці;Заїчинська с/р;Рішення облради від 28.02.95
95;Дуб  черешчатий;пам`ятка природи;ботанічна;0,05;Хорольський р-н, с. Шишаки, ур. Рівне, Хорольське л-во, кв. 23, вид. 11;ДП “Лубенський лісгосп”;Рішення облвиконкому від 24.12.70 № 555
96;Дуби  черешчаті;пам`ятка природи;ботанічна;0,1;Хорольський р-н, Хорольське л-во, кв. 23, вид. 11;ДП “Лубенський лісгосп”;Рішення облвиконкому від 17.04.92 № 74
97;Дуб  черешчатий;пам`ятка природи;ботанічна;0,015;м. Хорол, вул. Леніна, 94;КП “Комунсервіс” ;Рішення облвиконкому від 17.04.92 № 74, рішення облради від 06.09.07
98;Дуб  черешчатий;пам`ятка природи;ботанічна;0,04;м. Хорол, пров. Фруктовий, 23;КП “Комунсервіс”;Рішення облвиконкому від 17.04.92 № 74, рішення облради від 06.09.07
99;Дубовий  гай;пам`ятка природи;ботанічна;1;м. Хорол;КП “Комунсервіс”;Рішення облвиконкому від 28.12.82 № 671
100;Дуб  черешчатий;пам`ятка природи;ботанічна;0,02;Шишацький р-н, с. Яреськи;СПТУ № 56 Яреськівська с/р;Рішення облвиконкому від 16.11.79 № 437
101;Мар’янівський ковильник;пам`ятка природи;ботанічна;1,3;Гребінківський р-н, с. Мар’янівка;Мар’янівська с/р;Рішення облради від 07.12.2011
102;Рудківський ковильник;пам`ятка природи;ботанічна;1,8;Гребінківський р-н, с. Рудка;Рудківська с/р;Рішення облради від 07.12.2011
103;Тополя;пам`ятка природи;ботанічна;0,01;Гребінківський р-н, с. Короваї;Короваївська с/р;Рішення облради від 07.12.2011
104;Дуб Черненка;пам`ятка природи;ботанічна;0,03;Зіньківський р-н, с. Петрівка;Шилівська с/р;Рішення облради від 07.12.2011
105;Лютенсько-Будищанські дуби;пам`ятка природи;ботанічна;0,12;Зіньківський р-н, с. Лютенські Будища;Лютенсько-Будищанська с/р;Рішення облради від 07.12.2011
106;Малобудищанський дуб;пам`ятка природи;ботанічна;0,05;Зіньківський р-н, с. Малі Будища;Малобудищанська с/р;Рішення облради від 07.12.2011
107;Скибенські дуби;пам`ятка природи;ботанічна;1,5;Чорнухинський р-н, с. Скибенці;Куріньківська с/р;Рішення облради від 07.12.2011
108;Хейлівщинський дуб;пам`ятка природи;ботанічна;0,1;Чорнухинський р-н, с. Хейлівщина;Хейлівщинська с/р;Рішення Полтавської обласної ради від 28.02.2013
;Разом пам`яток природи ботанічних;108;;1563,025;;;
1;Садки;пам`ятка природи;зоологічна;2,32;Гребінківський р-н, 3,5 км на захід від  с. Мар’янівка;Мар’янівська с/р;Рішення облради від 07.12.2011
2;Свіччин яр;пам`ятка природи;зоологічна;5,1;Гребінківський р-н, 1,5 км на північ від  с. Овсюки;Овсюківська с/р;Рішення облради від 07.12.2011
;Разом пам`яток природи зоологічних;2;;7,42;;;
1;Джерело мінеральної води  на території парку;пам`ятка природи;гідрологічна;2;м. Миргород, на території  курорту;Миргородське відділення АТ “Укрпрофоздоровниця”;Рішення облвиконкому від 18.04.64 № 135
2;Мінеральне  джерело;пам`ятка природи;гідрологічна;0,2;Миргородський р-н, с. Петрівка;Черкащанська с/р;Рішення облвиконкому від 22.07.69 № 329
3;Криниця Петра-1;пам`ятка природи;гідрологічна;0,2;Полтавський р-н, с. Новоселівка;Лубенське військове л-во,  кв. 57  вид. 7;Рішення облвиконкому від 16.11.79 № 437
;Разом пам`яток природи гідрологічних;3;;2,4;;;
1;Скеля- гранітний  реєстр;пам`ятка природи;геологічна;0,05;м. Кременчук, біля  річкового вокзалу;Кременчуцьке управління ЖКГ;Рішення облвиконкому від 24.12.70 № 555
2;Виходи  гранодіоритів;пам`ятка природи;геологічна;0,5;Кременчуцький р-н, с. Кам’яні Потоки, біля школи;Кам’янопотоківська с/р;Рішення облвиконкому від 24.12.70 № 555
3;Головлева  круча;пам`ятка природи;геологічна;2;Кременчуцький р-н, с. Гуньки,  правий берег  р. Псел (біля нафтопроводу);Демидівська  с/р;Рішення облвиконкому від 28.12.82 № 671
4;Келеберда;пам`ятка природи;геологічна;5;Кременчуцький р-н, с. Келеберда, лівий берег Дніпра;Келебердянська  с/р;Рішення облвиконкому від 16.11.79 № 437
5;Висачківський  кар’єр;пам`ятка природи;геологічна;22,9;Лубенський р-н, с. Висачки;Вовчицька с/р;Рішення облради від 29.04.93
6;Лиса гора;пам`ятка природи;геологічна;4,9;Миргородський р-н, с. Попівка;Попівська с/р;Рішення облвиконкому від 22.07.69 № 329
7;Рудні  піски;пам`ятка природи;геологічна;0,5;Новосанжарський р-н,  с. Кунцеве, Пд околиця, Новосанжарське л-во, кв. 48 вид. 1;ДП “Новосанжарський лісгосп”;Рішення облвиконкому від 16.11.79 № 437
8;Бутова  гора;пам`ятка природи;геологічна;5;Шишацький р-н, між смт. Шишаки і  с. Яреськи, Чапаївське л-во, кв. 8 вид. 7, 9, 10;ДП “Миргородський лісгосп”;Рішення облвиконкому від 22.07.69 № 329
9;Лиса  гора;пам`ятка природи;геологічна;5;Шишацький р-н, с. Яреськи, Чапаївське л-во, кв. 4;ДП “Миргородський лісгосп”;Рішення облвиконкому від 22.07.69 № 329
;Разом пам`яток природи геологічних;9;;45,85;;;
;Всього пам’яток природи місцевого значення;134;;1733,215;;;
1;Гадяцький  бір;заповідне урочище;;48;Гадяцький р-н, Вельбівське л-во, кв. 98, 110;ДП “Гадяцький лісгосп”;Рішення облвиконкому від 16.11.79 № 437
2;Масюкове;заповідне урочище;;180;Гадяцький р-н, Вельбівське л-во, кв. 25-27;ДП “Гадяцький лісгосп”;Рішення облвиконкому від 16.11.79 № 437
3;Гадяцький  бір;заповідне урочище;;25;Гадяцький р-н, Вельбівське л-во,  кв. 57;ДП “Гадяцький лісгосп”;Рішення облвиконкому від 16.11.79 № 437
4;Гнилуша;заповідне урочище;;105;Гадяцький р-н, Вельбівське л-во, кв. 144, 145;ДП “Гадяцький лісгосп”;Рішення облвиконкому від 17.04.92 № 74
5;Гадяцький  бір;заповідне урочище;;42;Гадяцький р-н, Вельбівське л-во, кв. 123;ДП “Гадяцький лісгосп”;Рішення облвиконкому від 17.04.92 № 74
6;Лагузин  яр;заповідне урочище;;111;Гадяцький р-н. Краснолуцьке л-во, кв. 14;ДП “Гадяцький лісгосп”;Рішення облвиконкому від 17.04.92 № 74
7;Сосновий  гай;заповідне урочище;;46;Гадяцький р-н, Краснолуцьке л-во, кв. 12;ДП “Гадяцький лісгосп”;Рішення облвиконкому від 17.04.92 № 74
8;Забрід;заповідне урочище;;228;Гадяцький р-н, Краснолуцьке л-во, кв. 56-60;ДП “Гадяцький лісгосп”;Рішення облвиконкому від 17.04.92 № 74
9;Безвіднянське;заповідне урочище;;663;Гадяцький р-н, Безвіднянське л-во, кв. 1-5, 13, 14, 24, 25, 17-19, 30-32, 37, 38, 54, 65;ДП “Гадяцький лісгосп”;Рішення облвиконкому від 17.04.92 № 74
10;Гай-Займи;заповідне урочище;;114;Гадяцький р-н, Вельбівське л-во, кв. 1, 2;ДП “Гадяцький лісгосп”;Рішення облвиконкому від 17.04.92 № 74
11;Шпакове;заповідне урочище;;350,5;Гадяцький р-н, Краснолуцьке л-во, кв. 48-55;ДП “Гадяцький лісгосп”;Рішення облвиконкому від 17.04.92 № 74
12;Яри-Загатки;заповідне урочище;;175;Гадяцький р-н, Краснолуцьке л-во, кв. 61-64;ДП “Гадяцький лісгосп”;Рішення облвиконкому від 17.04.92 № 74
13;Терновий  Кущ;заповідне урочище;;303,2;Гадяцький р-н, Лютенське л-во, кв. 56-58, 69-71, 79-80;ДП “Гадяцький лісгосп”;Рішення облвиконкому від 17.04.92 № 74
14;Голотовщина;заповідне урочище;;108;Гадяцький р-н, Лютенське л-во, кв. 107, 108 біля с. Лисівки;ДП “Гадяцький лісгосп”;Рішення облвиконкому від 17.04.92 № 74
15;Перевалкове;заповідне урочище;;112;Гадяцький р-н, Краснолуцьке л-во, кв. 65, 66;ДП “Гадяцький лісгосп”;Рішення облвиконкому від 17.04.92 № 74
16;Діброво-Кобрієве;заповідне урочище;;144,5;Гадяцький р-н, Краснолуцьке л-во, кв. 1-3;ДП “Гадяцький лісгосп”;Рішення облвиконкому від 17.04.92 № 74
17;Яворівщина;заповідне урочище;;75;Диканський р-н, с. Міжгір’я;Чапаєвська с/р;Рішення облвиконкому від 28.12.82 № 671
18;Шкурине;заповідне урочище;;200;Кобеляцький р-н, між с.с. Деменки, Василівка, Проскури, справа а/д Кобеляки –Дніпродзержинськ;Вільхуватська с/р;Рішення облвиконкому від 17.04.92 № 74
19;Зелений  бір;заповідне урочище;;50;Козельщинський р-н, с. Книшівка, Радянське л-во, кв. 56, 57;ДП “Кременчуцький лісгосп” – 20 га, Пісківська с/р –  30 га;Рішення облради від 20.12.93
20;Колода;заповідне урочище;;139;Котелевський р-н, між смт. Котельва і  с. Деревки, Котелевське л-во, кв. 67-70;ДП “Полтавський лісгосп”;Рішення облвиконкому від 17.04.92 № 74
21;Зіньківщина;заповідне урочище;;45;Котелевський р-н, смт. Котельва, Котелевське л-во, кв. 10;ДП “Полтавський лісгосп”;Рішення облвиконкому від 17.04.92 № 74
22;Крупицьке;заповідне урочище;;300;Котелевський р-н, околиці с. Деревки Рублівське л-во, кв. 1-5;ДП “Полтавський лісгосп”;Рішення облвиконкому від 17.04.92 № 74
23;Келебердянське;заповідне урочище;;211;Кременчуцький р-н, околиці с. Кам’яні Потоки, Крюківське л-во, кв. 50-52;ДП “Кременчуцький лісгосп”;Рішення облради від 27.10.94
24;Торговиця;заповідне урочище;;135,8;Лубенський р-н, с. Піски;Войнихівська с/р;Рішення облради від 29.04.93
25;Біла  шапка;заповідне урочище;;52,8;Оржицький р-н, смт. Оржиця, кв. 2 вид. 4-6 (15 га);Онішківська с/р – 37,8 га, Оржицьке міжгосподарське лісництво – 15 га;Рішення облради від 04.09.95
26;Загать;заповідне урочище;;149;Оржицький р-н, с. Заріг, Оржицьке  л-во, кв. 29-31;ДП “Лубенський лісгосп”;Рішення облради від 04.09.95
27;Кобеляк;заповідне урочище;;156;Оржицький р-н, с. Дмитрівка, Оржицьке л-во, кв. 16-18;ДП “Лубенський лісгосп”;Рішення облради від 04.09.95
28;Манілове;заповідне урочище;;117;Оржицький р-н, с. Лукім’я, Оржицьке л-во, кв. 23, 24;ДП “Лубенський лісгосп”;Рішення облради від 06.02.98
29;Яри-Поруби;заповідне урочище;;325;Пирятинський р-н, Пирятинське л-во, кв. 14-19;ДП “Пирятинський лісгосп”;Рішення облвиконкому від 16.11.79 № 437
30;Куквин;заповідне урочище;;562,2;Пирятинський р-н, у районі сіл Дейманівка та Високе, Пирятинське л-во, кв. 47-51;ДП “Пирятинський лісгосп” – 391 га,  Харківецька с/р – 171,2 га;Рішення облвиконкому від 08.12.82 № 671, рішення облради від 06.09.07
31;Вільшане;заповідне урочище;;258;Полтавський р-н, Розсошенське л-во, кв. 15-20, 23;ДП “Полтавське лісове господарство”;Рішення облвиконкому № 437 від16.11.79
32;Кут;заповідне урочище;;38,1;Решетилівський р-н, с. Сухорабівка;Сухорабівська с/р;Рішення облради від 30.01.98
33;Дубина;заповідне урочище;;65,5;Решетилівський р-н, в околицях селища Решетилівка,  Решетилівське л-во, кв. 41 вид. 1-16;Решетилівська сел./р – 41,0 га, ДП “Новосанжарське лісове господарство” – 24,5 га;Рішення облради від 23.06.2010
34;Кононівське;заповідне урочище;;35,6;Семенівський р-н, с. Грицаї, Семенівське л-во, кв. 28;ДП “Лубенський лісгосп”;Рішення облради від 30.01.98
35;Середне;заповідне урочище;;41;Хорольський р-н, с. Середне, Хорольське л-во, кв. 47;ДП “Лубенський лісгосп”;Рішення облвиконкому від 17.04.92 № 74
36;Заяр’є;заповідне урочище;;38;Хорольський р-н, околиці м. Хорол, вул. Заяр’є, Хорольське л-во, кв. 43;ДП “Лубенський лісгосп”;Рішення облвиконкому від 17.04.92 № 74
37;Куторжиха;заповідне урочище;;53;Хорольський р-н, с. Куторжиха, Хорольське л-во, кв. 46;ДП “Лубенський лісгосп”;Рішення облвиконкому від 17.04.92 № 74
38;Гринцеве;заповідне урочище;;39;Хорольський р-н, с. Ставки, Хорольське л-во, кв. 42;ДП “Лубенський лісгосп”;Рішення облвиконкому від 17.04.92 № 74
39;Радьки;заповідне урочище;;41;Хорольський р-н, с. Радьки, Хорольське л-во, кв. 27;ДП “Лубенський лісгосп”;Рішення облвиконкому від 17.04.92 № 74
40;Довжек;заповідне урочище;;76;Хорольський р-н, с. Глибока Долина, Хорольське л-во, кв. 12-13;ДП “Лубенський лісгосп”;Рішення облвиконкому від 17.04.92 № 74
41;Круча;заповідне урочище;;76;Хорольський р-н, с. Березняки, Хорольське л-во, кв. 28;ДП “Лубенський лісгосп”;Рішення облради від 20.12.93
42;Княже;заповідне урочище;;23;Хорольський р-н, с. Березняки, Хорольське л-во, кв. 29;ДП “Лубенський лісгосп”;Рішення облради від 20.12.93
43;Громадський  плав;заповідне урочище;;38;Хорольський р-н, с. Березняки, Хорольське л-во, кв. 32;ДП “Лубенський лісгосп”;Рішення облради від 20.12.93
44;Березняки;заповідне урочище;;162;Хорольський р-н. с. Березняки, Хорольське л-во, кв. 30, 31;ДП “Лубенський лісгосп”;Рішення облради від 20.12.93
45;Бовбасівка;заповідне урочище;;40;Хорольський р-н, с. Бовбасівка, Хорольське л-во, кв. 58;ДП “Лубенський лісгосп”;Рішення облради від 20.12.93
46;Мелюшки;заповідне урочище;;125;Хорольський р-н, с. Мелюшки, Хорольське л-во, кв. 25, 26;ДП “Лубенський лісгосп”;Рішення облради від 20.12.93
47;Липова  дача;заповідне урочище;;619;Чорнухинський р-н, с. Липове, Чорнухинське л-во, кв. 19-31, а/д Київ - Шостка;ДП “Пирятинський лісгосп”;Рішення облвиконкому від 17.04.92 № 74, рішення облради від 24.12.02
48;Стінка;заповідне урочище;;75;Шишацький р-н, с. Тищенки,  Великобузівська с/р, Шишацьке л-во,  кв. 92;ДП “Миргородський лісгосп”;Рішення облвиконкому від 28.12.82 № 671
;Всього заповідних урочищ;48;;7116,2;;;
1;Лікарський сад;дендрологічний парк;;7,6365;с. Березоточа;Дослідна станція лікарських рослин Інституту агроекології і економіки природокористування НААН України;Рішення облради від 07.12.2011
;Всього дендрологічних парків місцевого значення;1;;7,6365;;;
1;Бесідівщинський парк  ім. Г.Перевери;парк-пам’ятка садово-паркового мистецтва;;27,4;с. Бесідівщина;Ульяновська с/р;Рішення облвиконкому від 22.07.69 № 32, рішення облради від 20.12.93
2;Придніпровський;парк-пам’ятка садово-паркового мистецтва;;40,19;м. Кременчук, набережна Дніпра;Кременчуцьке управління ЖКГ, міський парк культури і відпочинку “Придніпровський”;Рішення облвиконкому від 13.12.75 № 531, Розп.ОДА № 34 від 14.04.97
3;Парк Лубенського лісотехнічного коледжу  ім. В.Д. Байтали;парк-пам’ятка садово-паркового мистецтва;;32;м. Лубни;Лубенський  лісотехнічний коледж;Рішення облвиконкому від 20.06.72 № 242
4;Дендрарій держсортомережі;парк-пам’ятка садово-паркового мистецтва;;1,5;Машівський р-н, с. Огуївка;Машівська державна сортовипробувальна дільниця;Рішення облвиконкому від 28.12.82 № 671
5;Зарізький;парк-пам’ятка садово-паркового мистецтва;;7;Оржицький р-н, с. Заріг;Зарізька  с/р;Рішення облвиконкому від 13.12.75 № 531
6;Куликівський;парк-пам’ятка садово-паркового мистецтва;;16,9;Полтавський р-н, с. Куликівка;Куликівська  с/р;Рішення облвиконкому від 13.12.75 № 531, рішення облради від 21.11.2000
7;Корпусний сад;парк-пам’ятка садово-паркового мистецтва;;6;Центр м. Полтави;КП “Декоративні культури” Полтавської міської ради”;Рішення облвиконкому від 18.04.64 № 135
8;"Парк  ""Перемога""";парк-пам’ятка садово-паркового мистецтва;;30,9;м. Полтава, проспект Першотравневий, 20;Полтавський міський парк культури і відпочинку “Перемога”;Рішення облвиконкому від 24.12.70 № 555
9;Парк ім. Котляревського;парк-пам’ятка садово-паркового мистецтва;;5;м. Полтава, між вул. Фрунзе та вул. Сінна;КП “Декоративні культури” Полтавської міської ради”;Рішення облвиконкому від 24.12.70 № 555
10;Парк агробіостанції педуніверситету;парк-пам’ятка садово-паркового мистецтва;;5,25;м. Полтава, вул. Моргуна, 16;Полтавський державний педагогічний університет  ім. В.Г. Короленка;Рішення облвиконкому від 18.04.64 № 135
11;Парк на садибі Панаса  Мирного;парк-пам’ятка садово-паркового мистецтва;;2;м. Полтава, вул. П. Мирного, 56;Музей  П. Мирного;Рішення облвиконкому від 13.12.75 № 531
12;Петровський;парк-пам’ятка садово-паркового мистецтва;;3;м. Полтава, площа Леніна;КП “Декоративні культури” Полтавської міської ради”;Рішення облвиконкому від 18.04.64 № 135
13;Парк  аграрного технікуму;парк-пам’ятка садово-паркового мистецтва;;2,5;м. Полтава, вул. Менжинського, 7;Аграрно-економічний коледж Полтавської аграрної  академії;Рішення облвиконкому від 18.04.64 № 135
14;Парк  Криворудський;парк-пам’ятка садово-паркового мистецтва;;12;Семенівський р-н, с. Крива Руда;Комунальна установа „Рекреаційний центр Криворудський” Полтавської обласної ради;Рішення облвиконкому від 20.06.72 № 242
;Всього парків-пам`яток садово-паркового митецтва місцевого значення;14;;191,64;;;
;Всього територій та об’єктів ПЗФ місцевого значення;358;;100260,0215;;;
;Всього територій та об’єктів ПЗФ;387;;164860,2415;;;
